node_id,node_name,lat,lon,type,type_num,state
1719.0,5453b63455474a3362317ba1,1.756462,48.929679,road,1.0,Ile-de-France
1720.0,5453b63455474a3362317ba3,2.386469,48.934677,road,1.0,Ile-de-France
1721.0,5453b63455474a3362317ba4,2.425789,48.934849,road,1.0,Ile-de-France
1722.0,5453b63455474a3362317ba5,2.38709,48.934644,road,1.0,Ile-de-France
1723.0,5453b63455474a3362317ba6,2.50564,49.034845,road,1.0,Ile-de-France
1724.0,5453b63455474a3362317ba8,3.273947,48.790865,road,1.0,Ile-de-France
1725.0,5453b63455474a3362317baa,2.809884,48.932823,road,1.0,Ile-de-France
1726.0,5453b63455474a3362317bad,2.82692,48.370837,road,1.0,Ile-de-France
1727.0,5453b63455474a3362317bb0,2.356204,48.814695,road,1.0,Ile-de-France
1728.0,5453b63455474a3362317bb1,2.285918,48.963659,train,2.0,Ile-de-France
1729.0,5453b63455474a3362317bb2,2.278387,48.814143,road,1.0,Ile-de-France
1730.0,5453b63455474a3362317bb6,2.673644,48.600629,road,1.0,Ile-de-France
1731.0,5453b63455474a3362317bba,1.998824,49.165767,road,1.0,Ile-de-France
1732.0,5453b63455474a3362317bbf,2.361261,48.754125,road,1.0,Ile-de-France
1733.0,5453b63455474a3362317bc0,2.356346,48.865488,metro,3.0,Ile-de-France
1734.0,5453b63455474a3362317bc1,2.507487,48.98844,road,1.0,Ile-de-France
1735.0,5453b63455474a3362317bc2,1.722739,48.98262,road,1.0,Ile-de-France
1736.0,5453b63455474a3362317bc3,1.716708,48.975918,road,1.0,Ile-de-France
1737.0,5453b63455474a3362317bc4,3.10467,49.022954,road,1.0,Ile-de-France
1738.0,5453b63455474a3362317bc7,2.117129,49.052836,road,1.0,Ile-de-France
1739.0,5453b63455474a3362317bc8,2.173192,48.78249,road,1.0,Ile-de-France
1740.0,5453b63455474a3362317bcb,1.98831,49.045737,road,1.0,Ile-de-France
1741.0,5453b63455474a3362317bce,2.388755,48.828402,road,1.0,Ile-de-France
1742.0,5453b63455474a3362317bd0,2.996119,48.42411,road,1.0,Ile-de-France
1743.0,5453b63455474a3362317bd3,2.014626,48.420158,road,1.0,Ile-de-France
1744.0,5453b63455474a3362317bd4,2.297719,48.887129,road,1.0,Ile-de-France
1745.0,5453b63455474a3362317bd5,2.472033,48.888006,road,1.0,Ile-de-France
1746.0,5453b63455474a3362317bd6,2.209156,48.886518,road,1.0,Ile-de-France
1747.0,5453b63455474a3362317bd7,2.446573,48.887792,road,1.0,Ile-de-France
1748.0,5453b63455474a3362317bd8,2.361617,48.754464,road,1.0,Ile-de-France
1749.0,5453b63455474a3362317bd9,2.324662,48.754261,road,1.0,Ile-de-France
1750.0,5453b63455474a3362317bda,2.386066,48.75457,road,1.0,Ile-de-France
1751.0,5453b63455474a3362317bdb,2.351492,48.754306,road,1.0,Ile-de-France
1752.0,5453b63455474a3362317bdd,1.701604,48.822951,road,1.0,Ile-de-France
1753.0,5453b63455474a3362317bde,2.07436,49.015609,road,1.0,Ile-de-France
1754.0,5453b63455474a3362317bdf,2.87879,48.562321,road,1.0,Ile-de-France
1755.0,5453b63455474a3362317be0,2.853086,48.546028,road,1.0,Ile-de-France
1756.0,5453b63455474a3362317be4,2.261442,48.833992,road,1.0,Ile-de-France
1757.0,5453b63455474a3362317be5,2.599631,48.339931,road,1.0,Ile-de-France
1758.0,5453b63455474a3362317be6,2.26753,48.827806,road,1.0,Ile-de-France
1759.0,5453b63455474a3362317be8,2.71899,48.340544,road,1.0,Ile-de-France
1760.0,5453b63455474a3362317be9,2.073999,48.466106,road,1.0,Ile-de-France
1761.0,5453b63455474a3362317bea,2.236647,49.018334,road,1.0,Ile-de-France
1762.0,5453b63455474a3362317beb,2.436319,48.565163,road,1.0,Ile-de-France
1763.0,5453b63455474a3362317bee,2.465923,48.70109,road,1.0,Ile-de-France
1764.0,5453b63455474a3362317bef,2.539337,48.829108,road,1.0,Ile-de-France
1765.0,5453b63455474a3362317bf1,1.944121,48.754547,road,1.0,Ile-de-France
1766.0,5453b63455474a3362317bf2,3.222339,48.758958,road,1.0,Ile-de-France
1767.0,5453b63455474a3362317bf7,2.171195,48.887313,train,2.0,Ile-de-France
1768.0,5453b63455474a3362317bf8,1.824273,48.880322,road,1.0,Ile-de-France
1769.0,5453b63455474a3362317bfb,3.105575,48.702433,road,1.0,Ile-de-France
1770.0,5453b63455474a3362317bfe,2.371577,48.7337,tram,5.0,Ile-de-France
1771.0,5453b63455474a3362317bff,2.113137,48.834361,road,1.0,Ile-de-France
1772.0,5453b63455474a3362317c02,1.717426,49.132494,road,1.0,Ile-de-France
1773.0,5453b63455474a3362317c04,2.272572,48.883948,road,1.0,Ile-de-France
1774.0,5453b63455474a3362317c05,2.193532,48.668918,road,1.0,Ile-de-France
1775.0,5453b63455474a3362317c07,2.37332,49.137621,road,1.0,Ile-de-France
1776.0,5453b63455474a3362317c08,2.658123,48.840721,road,1.0,Ile-de-France
1777.0,5453b63455474a3362317c09,2.530409,48.689124,road,1.0,Ile-de-France
1778.0,5453b63455474a3362317c0a,2.508127,48.902828,road,1.0,Ile-de-France
1779.0,5453b63455474a3362317c0b,2.086125,48.8378,road,1.0,Ile-de-France
1780.0,5453b63455474a3362317c0c,2.386533,48.924456,train,2.0,Ile-de-France
1781.0,5453b63455474a3362317c0d,2.782168,48.841034,road,1.0,Ile-de-France
1782.0,5453b63455474a3362317c0e,2.203398,48.901144,road,1.0,Ile-de-France
1783.0,5453b63455474a3362317c0f,2.400083,48.839719,road,1.0,Ile-de-France
1784.0,5453b63455474a3362317c10,2.615071,48.658648,road,1.0,Ile-de-France
1785.0,5453b63455474a3362317c11,2.744059,48.597145,road,1.0,Ile-de-France
1786.0,5453b63455474a3362317c13,2.174525,48.782607,road,1.0,Ile-de-France
1787.0,5453b63455474a3362317c14,2.556587,48.658301,road,1.0,Ile-de-France
1788.0,5453b63455474a3362317c15,3.289086,48.738633,road,1.0,Ile-de-France
1789.0,5453b63455474a3362317c17,2.409042,48.840305,tram,5.0,Ile-de-France
1790.0,5453b63455474a3362317c19,2.377063,48.824176,tram,5.0,Ile-de-France
1791.0,5453b63455474a3362317c1a,2.261736,48.949815,road,1.0,Ile-de-France
1792.0,5453b63455474a3362317c1b,2.477573,48.951012,road,1.0,Ile-de-France
1793.0,5453b63455474a3362317c1c,2.445945,48.725428,road,1.0,Ile-de-France
1794.0,5453b63455474a3362317c1d,2.089626,48.723238,road,1.0,Ile-de-France
1795.0,5453b63455474a3362317c1e,2.094801,48.948828,road,1.0,Ile-de-France
1796.0,5453b63455474a3362317c20,2.245765,49.006611,road,1.0,Ile-de-France
1797.0,5453b63455474a3362317c21,2.543791,48.493963,road,1.0,Ile-de-France
1798.0,5453b63455474a3362317c22,2.291593,48.885636,road,1.0,Ile-de-France
1799.0,5453b63455474a3362317c24,2.570776,49.003538,train,2.0,Ile-de-France
1800.0,5453b63455474a3362317c25,2.417424,48.739571,road,1.0,Ile-de-France
1801.0,5453b63455474a3362317c26,2.2397,48.977231,road,1.0,Ile-de-France
1802.0,5453b63455474a3362317c27,2.663025,48.540258,road,1.0,Ile-de-France
1803.0,5453b63455474a3362317c28,2.364328,48.739647,road,1.0,Ile-de-France
1804.0,5453b63455474a3362317c2c,2.840962,48.741364,road,1.0,Ile-de-France
1805.0,5453b63455474a3362317c2f,2.372127,48.33516,road,1.0,Ile-de-France
1806.0,5453b63455474a3362317c30,2.692955,48.474372,road,1.0,Ile-de-France
1807.0,5453b63455474a3362317c31,2.225106,48.719913,road,1.0,Ile-de-France
1808.0,5453b63455474a3362317c32,2.353576,48.861274,metro,3.0,Ile-de-France
1809.0,5453b63455474a3362317c33,2.203844,48.375819,road,1.0,Ile-de-France
1810.0,5453b63455474a3362317c35,2.473694,48.96367,road,1.0,Ile-de-France
1811.0,5453b63455474a3362317c36,2.56945,49.003857,road,1.0,Ile-de-France
1812.0,5453b63455474a3362317c37,2.561035,49.003853,road,1.0,Ile-de-France
1813.0,5453b63455474a3362317c38,2.15157,48.82882,road,1.0,Ile-de-France
1814.0,5453b63455474a3362317c39,1.968613,48.827369,road,1.0,Ile-de-France
1815.0,5453b63455474a3362317c3a,2.156878,48.782367,road,1.0,Ile-de-France
1816.0,5453b63455474a3362317c3b,1.892926,48.7802,road,1.0,Ile-de-France
1817.0,5453b63455474a3362317c3c,2.402107,48.830349,road,1.0,Ile-de-France
1818.0,5453b63455474a3362317c3d,1.964019,48.827352,road,1.0,Ile-de-France
1819.0,5453b63455474a3362317c3f,1.955692,48.827275,road,1.0,Ile-de-France
1820.0,5453b63455474a3362317c41,1.968621,48.827405,road,1.0,Ile-de-France
1821.0,5453b63455474a3362317c42,2.060972,48.781751,road,1.0,Ile-de-France
1822.0,5453b63455474a3362317c43,2.387719,48.650231,road,1.0,Ile-de-France
1823.0,5453b63455474a3362317c44,2.541468,48.983296,road,1.0,Ile-de-France
1824.0,5453b63455474a3362317c45,2.696271,48.983734,road,1.0,Ile-de-France
1825.0,5453b63455474a3362317c46,1.974276,48.979814,road,1.0,Ile-de-France
1826.0,5453b63455474a3362317c47,2.620438,48.98372,road,1.0,Ile-de-France
1827.0,5453b63455474a3362317c49,2.067885,49.089201,road,1.0,Ile-de-France
1828.0,5453b63455474a3362317c4a,2.614702,48.983423,road,1.0,Ile-de-France
1829.0,5453b63455474a3362317c4d,1.68958,49.040295,road,1.0,Ile-de-France
1830.0,5453b63455474a3362317c50,2.137246,48.867823,road,1.0,Ile-de-France
1831.0,5453b63455474a3362317c52,2.604427,48.282962,road,1.0,Ile-de-France
1832.0,5453b63455474a3362317c54,3.289126,48.783827,road,1.0,Ile-de-France
1833.0,5453b63455474a3362317c56,1.970737,48.866529,road,1.0,Ile-de-France
1834.0,5453b63455474a3362317c58,2.171672,48.781369,road,1.0,Ile-de-France
1835.0,5453b63455474a3362317c59,2.310149,48.868958,road,1.0,Ile-de-France
1836.0,5453b63455474a3362317c5a,2.413289,48.869508,road,1.0,Ile-de-France
1837.0,5453b63455474a3362317c5b,3.242115,48.698838,road,1.0,Ile-de-France
1838.0,5453b63455474a3362317c5c,2.264507,48.617367,road,1.0,Ile-de-France
1839.0,5453b63455474a3362317c5d,2.567559,49.091897,road,1.0,Ile-de-France
1840.0,5453b63455474a3362317c5e,2.505254,48.698206,road,1.0,Ile-de-France
1841.0,5453b63455474a3362317c5f,2.285754,48.697035,road,1.0,Ile-de-France
1842.0,5453b63455474a3362317c61,2.503896,48.698075,road,1.0,Ile-de-France
1843.0,5453b63455474a3362317c62,2.506408,48.698112,road,1.0,Ile-de-France
1844.0,5453b63455474a3362317c63,2.598387,48.246825,road,1.0,Ile-de-France
1845.0,5453b63455474a3362317c64,1.975501,49.168084,road,1.0,Ile-de-France
1846.0,5453b63455474a3362317c65,2.206059,48.525373,road,1.0,Ile-de-France
1847.0,5453b63455474a3362317c66,2.718352,48.44382,road,1.0,Ile-de-France
1848.0,5453b63455474a3362317c68,2.27079,48.714692,road,1.0,Ile-de-France
1849.0,5453b63455474a3362317c69,2.101203,49.034509,road,1.0,Ile-de-France
1850.0,5453b63455474a3362317c6a,2.271488,48.714759,road,1.0,Ile-de-France
1851.0,5453b63455474a3362317c6b,3.057574,49.038015,road,1.0,Ile-de-France
1852.0,5453b63455474a3362317c6c,1.606495,49.029899,road,1.0,Ile-de-France
1853.0,5453b63455474a3362317c6f,2.402914,48.774384,road,1.0,Ile-de-France
1854.0,5453b63455474a3362317c70,2.696453,49.037461,road,1.0,Ile-de-France
1855.0,5453b63455474a3362317c71,2.783951,49.008081,road,1.0,Ile-de-France
1856.0,5453b63455474a3362317c72,2.769727,49.008077,road,1.0,Ile-de-France
1857.0,5453b63455474a3362317c73,1.878373,49.108929,road,1.0,Ile-de-France
1858.0,5453b63455474a3362317c75,2.201863,49.092719,road,1.0,Ile-de-France
1859.0,5453b63455474a3362317c76,3.163427,49.00829,road,1.0,Ile-de-France
1860.0,5453b63455474a3362317c79,2.824829,48.301381,road,1.0,Ile-de-France
1861.0,5453b63455474a3362317c7a,2.502325,48.694884,road,1.0,Ile-de-France
1862.0,5453b63455474a3362317c7b,2.116353,49.00496,road,1.0,Ile-de-France
1863.0,5453b63455474a3362317c7c,2.525252,49.007251,road,1.0,Ile-de-France
1864.0,5453b63455474a3362317c7d,1.735981,48.986479,road,1.0,Ile-de-France
1865.0,5453b63455474a3362317c80,3.06477,48.992958,road,1.0,Ile-de-France
1866.0,5453b63455474a3362317c81,1.725013,48.986165,road,1.0,Ile-de-France
1867.0,5453b63455474a3362317c82,2.323152,48.897559,road,1.0,Ile-de-France
1868.0,5453b63455474a3362317c83,2.383905,48.522739,road,1.0,Ile-de-France
1869.0,5453b63455474a3362317c84,2.37754,48.84621,road,1.0,Ile-de-France
1870.0,5453b63455474a3362317c85,2.342194,49.033984,road,1.0,Ile-de-France
1871.0,5453b63455474a3362317c86,1.599138,49.060026,road,1.0,Ile-de-France
1872.0,5453b63455474a3362317c87,2.321877,49.066489,road,1.0,Ile-de-France
1873.0,5453b63455474a3362317c88,2.089226,48.844457,road,1.0,Ile-de-France
1874.0,5453b63455474a3362317c89,2.086759,49.064915,road,1.0,Ile-de-France
1875.0,5453b63455474a3362317c8a,2.064468,48.84423,road,1.0,Ile-de-France
1876.0,5453b63455474a3362317c8b,2.48286,49.067483,road,1.0,Ile-de-France
1877.0,5453b63455474a3362317c8c,2.133574,48.844728,road,1.0,Ile-de-France
1878.0,5453b63455474a3362317c8d,2.417657,48.846457,road,1.0,Ile-de-France
1879.0,5453b63455474a3362317c8e,2.603687,48.878056,road,1.0,Ile-de-France
1880.0,5453b63455474a3362317c8f,2.516617,48.948856,road,1.0,Ile-de-France
1881.0,5453b63455474a3362317c90,2.485821,48.877585,road,1.0,Ile-de-France
1882.0,5453b63455474a3362317c91,2.701578,48.878407,road,1.0,Ile-de-France
1883.0,5453b63455474a3362317c93,1.737675,48.943112,road,1.0,Ile-de-France
1884.0,5453b63455474a3362317c94,2.37771,48.948058,road,1.0,Ile-de-France
1885.0,5453b63455474a3362317c95,2.708703,48.399129,road,1.0,Ile-de-France
1886.0,5453b63455474a3362317c96,2.765688,48.878419,road,1.0,Ile-de-France
1887.0,5453b63455474a3362317c98,3.055604,48.409681,road,1.0,Ile-de-France
1888.0,5453b63455474a3362317c9a,2.134686,48.423784,road,1.0,Ile-de-France
1889.0,5453b63455474a3362317c9b,2.640975,49.0352,road,1.0,Ile-de-France
1890.0,5453b63455474a3362317c9e,2.431272,48.915042,road,1.0,Ile-de-France
1891.0,5453b63455474a3362317c9f,2.711825,48.916059,road,1.0,Ile-de-France
1892.0,5453b63455474a3362317ca6,2.273811,48.817286,road,1.0,Ile-de-France
1893.0,5453b63455474a3362317ca7,1.8758,48.81426,road,1.0,Ile-de-France
1894.0,5453b63455474a3362317caa,2.120941,48.602351,road,1.0,Ile-de-France
1895.0,5453b63455474a3362317cab,3.087343,48.799862,road,1.0,Ile-de-France
1896.0,5453b63455474a3362317cae,2.302907,48.797964,road,1.0,Ile-de-France
1897.0,5453b63455474a3362317caf,2.148863,49.023242,road,1.0,Ile-de-France
1898.0,5453b63455474a3362317cb0,2.04187,48.796107,road,1.0,Ile-de-France
1899.0,5453b63455474a3362317cb1,2.73938,48.605307,road,1.0,Ile-de-France
1900.0,5453b63455474a3362317cb2,2.793016,49.072869,road,1.0,Ile-de-France
1901.0,5453b63455474a3362317cb3,2.271907,48.763948,road,1.0,Ile-de-France
1902.0,5453b63455474a3362317cb4,2.53337,48.589201,road,1.0,Ile-de-France
1903.0,5453b63455474a3362317cb5,2.358074,48.764995,road,1.0,Ile-de-France
1904.0,5453b63455474a3362317cb6,2.602409,49.06431,road,1.0,Ile-de-France
1905.0,5453b63455474a3362317cb7,2.392024,48.764773,road,1.0,Ile-de-France
1906.0,5453b63455474a3362317cb8,2.044274,48.762474,road,1.0,Ile-de-France
1907.0,5453b63455474a3362317cb9,2.279734,48.764683,road,1.0,Ile-de-France
1908.0,5453b63455474a3362317cba,2.33277,49.063012,road,1.0,Ile-de-France
1909.0,5453b63455474a3362317cbb,2.326668,49.062938,road,1.0,Ile-de-France
1910.0,5453b63455474a3362317cbe,2.556365,48.257931,road,1.0,Ile-de-France
1911.0,5453b63455474a3362317cbf,2.361957,48.754623,road,1.0,Ile-de-France
1912.0,5453b63455474a3362317cc0,1.63511,48.68016,road,1.0,Ile-de-France
1913.0,5453b63455474a3362317cc1,3.080299,48.687922,road,1.0,Ile-de-France
1914.0,5453b63455474a3362317cc2,2.533321,48.960253,road,1.0,Ile-de-France
1915.0,5453b63455474a3362317cc3,1.839503,49.12832,road,1.0,Ile-de-France
1916.0,5453b63455474a3362317cc5,3.1259,49.073188,road,1.0,Ile-de-France
1917.0,5453b63455474a3362317cc6,2.310523,49.071528,road,1.0,Ile-de-France
1918.0,5453b63455474a3362317cc7,2.394554,49.071877,road,1.0,Ile-de-France
1919.0,5453b63455474a3362317cca,2.129519,49.054653,road,1.0,Ile-de-France
1920.0,5453b63455474a3362317ccb,2.988961,49.057756,road,1.0,Ile-de-France
1921.0,5453b63455474a3362317ccc,2.272609,48.967453,road,1.0,Ile-de-France
1922.0,5453b63455474a3362317ccd,2.936088,48.969642,road,1.0,Ile-de-France
1923.0,5453b63455474a3362317cce,2.284492,48.967529,road,1.0,Ile-de-France
1924.0,5453b63455474a3362317ccf,2.222431,48.776534,road,1.0,Ile-de-France
1925.0,5453b63455474a3362317cd2,2.061713,48.775465,road,1.0,Ile-de-France
1926.0,5453b63455474a3362317cd3,2.829308,48.813766,road,1.0,Ile-de-France
1927.0,5453b63455474a3362317cd4,2.639513,48.682866,road,1.0,Ile-de-France
1928.0,5453b63455474a3362317cd5,2.185916,48.433895,road,1.0,Ile-de-France
1929.0,5453b63455474a3362317cd6,2.377414,48.77751,road,1.0,Ile-de-France
1930.0,5453b63455474a3362317cd7,1.909644,48.545461,road,1.0,Ile-de-France
1931.0,5453b63455474a3362317cd9,2.486368,48.858845,road,1.0,Ile-de-France
1932.0,5453b63455474a3362317cdb,2.479342,48.91799,road,1.0,Ile-de-France
1933.0,5453b63455474a3362317cdd,2.389635,48.858373,road,1.0,Ile-de-France
1934.0,5453b63455474a3362317ce0,2.358857,48.753464,road,1.0,Ile-de-France
1935.0,5453b63455474a3362317ce2,2.382038,48.882103,road,1.0,Ile-de-France
1936.0,5453b63455474a3362317ce3,2.300727,48.881593,road,1.0,Ile-de-France
1937.0,5453b63455474a3362317ce4,2.772051,48.883427,road,1.0,Ile-de-France
1938.0,5453b63455474a3362317ce5,2.466888,48.858378,road,1.0,Ile-de-France
1939.0,5453b63455474a3362317ce6,2.271078,48.881385,road,1.0,Ile-de-France
1940.0,5453b63455474a3362317cea,2.689108,48.331193,road,1.0,Ile-de-France
1941.0,5453b63455474a3362317cec,1.663077,48.982496,road,1.0,Ile-de-France
1942.0,5453b63455474a3362317cee,2.606542,48.966086,road,1.0,Ile-de-France
1943.0,5453b63455474a3362317cef,1.907776,48.612902,road,1.0,Ile-de-France
1944.0,5453b63455474a3362317cf2,2.061406,49.007816,road,1.0,Ile-de-France
1945.0,5453b63455474a3362317cf3,2.301834,48.577359,road,1.0,Ile-de-France
1946.0,5453b63455474a3362317cf4,2.289289,48.577298,road,1.0,Ile-de-France
1947.0,5453b63455474a3362317cf5,2.095298,49.096006,road,1.0,Ile-de-France
1948.0,5453b63455474a3362317cf6,2.4781,48.634753,road,1.0,Ile-de-France
1949.0,5453b63455474a3362317cf7,2.799696,48.635705,road,1.0,Ile-de-France
1950.0,5453b63455474a3362317cf8,2.454678,48.634792,road,1.0,Ile-de-France
1951.0,5453b63455474a3362317cf9,2.406775,48.634469,road,1.0,Ile-de-France
1952.0,5453b63455474a3362317cfa,2.959639,48.672849,road,1.0,Ile-de-France
1953.0,5453b63455474a3362317cfb,2.218008,48.748735,road,1.0,Ile-de-France
1954.0,5453b63455474a3362317cfd,2.171198,49.126441,road,1.0,Ile-de-France
1955.0,5453b63455474a3362317cfe,2.214418,48.748855,road,1.0,Ile-de-France
1956.0,5453b63455474a3362317cff,2.392511,48.927344,tram,5.0,Ile-de-France
1957.0,5453b63455474a3362317d02,2.377013,48.82963,train,2.0,Ile-de-France
1958.0,5453b63455474a3362317d03,2.289587,49.12705,road,1.0,Ile-de-France
1959.0,5453b63455474a3362317d04,1.682697,48.967262,road,1.0,Ile-de-France
1960.0,5453b63455474a3362317d05,2.247327,48.972153,road,1.0,Ile-de-France
1961.0,5453b63455474a3362317d06,2.285606,48.668417,road,1.0,Ile-de-France
1962.0,5453b63455474a3362317d07,1.864387,48.969156,road,1.0,Ile-de-France
1963.0,5453b63455474a3362317d08,2.640808,48.974004,road,1.0,Ile-de-France
1964.0,5453b63455474a3362317d09,2.418912,48.973134,road,1.0,Ile-de-France
1965.0,5453b63455474a3362317d0a,2.090802,48.971109,road,1.0,Ile-de-France
1966.0,5453b63455474a3362317d0b,2.52052,48.734435,road,1.0,Ile-de-France
1967.0,5453b63455474a3362317d0c,2.060876,48.740195,road,1.0,Ile-de-France
1968.0,5453b63455474a3362317d0d,2.362289,48.742145,road,1.0,Ile-de-France
1969.0,5453b63455474a3362317d0e,2.232826,48.582754,road,1.0,Ile-de-France
1970.0,5453b63455474a3362317d0f,2.966464,48.585114,road,1.0,Ile-de-France
1971.0,5453b63455474a3362317d12,1.832298,48.579268,road,1.0,Ile-de-France
1972.0,5453b63455474a3362317d13,1.488941,48.993879,road,1.0,Ile-de-France
1973.0,5453b63455474a3362317d14,2.222558,49.019848,road,1.0,Ile-de-France
1974.0,5453b63455474a3362317d15,3.034507,49.022325,road,1.0,Ile-de-France
1975.0,5453b63455474a3362317d17,1.866909,49.028075,road,1.0,Ile-de-France
1976.0,5453b63455474a3362317d19,2.484449,48.972188,road,1.0,Ile-de-France
1977.0,5453b63455474a3362317d1a,2.188342,49.030741,road,1.0,Ile-de-France
1978.0,5453b63455474a3362317d1b,2.090994,49.018974,road,1.0,Ile-de-France
1979.0,5453b63455474a3362317d1c,2.152344,49.019405,road,1.0,Ile-de-France
1980.0,5453b63455474a3362317d1d,2.156913,48.832537,road,1.0,Ile-de-France
1981.0,5453b63455474a3362317d1e,2.285712,48.906919,road,1.0,Ile-de-France
1982.0,5453b63455474a3362317d1f,2.149999,48.906024,road,1.0,Ile-de-France
1983.0,5453b63455474a3362317d20,2.214606,48.906461,road,1.0,Ile-de-France
1984.0,5453b63455474a3362317d21,2.462943,48.795616,road,1.0,Ile-de-France
1985.0,5453b63455474a3362317d22,2.396123,48.907491,road,1.0,Ile-de-France
1986.0,5453b63455474a3362317d23,2.533329,48.908086,road,1.0,Ile-de-France
1987.0,5453b63455474a3362317d24,2.210138,48.906382,road,1.0,Ile-de-France
1988.0,5453b63455474a3362317d25,2.514355,48.834338,road,1.0,Ile-de-France
1989.0,5453b63455474a3362317d26,2.706021,48.79638,road,1.0,Ile-de-France
1990.0,5453b63455474a3362317d27,2.240369,49.001119,road,1.0,Ile-de-France
1991.0,5453b63455474a3362317d28,2.267109,48.834873,road,1.0,Ile-de-France
1992.0,5453b63455474a3362317d29,1.999478,48.798787,road,1.0,Ile-de-France
1993.0,5453b63455474a3362317d2b,2.283639,48.800832,road,1.0,Ile-de-France
1994.0,5453b63455474a3362317d2c,2.343137,48.922878,road,1.0,Ile-de-France
1995.0,5453b63455474a3362317d2d,2.445626,48.923454,road,1.0,Ile-de-France
1996.0,5453b63455474a3362317d30,2.346377,48.923098,road,1.0,Ile-de-France
1997.0,5453b63455474a3362317d31,2.247757,48.922528,road,1.0,Ile-de-France
1998.0,5453b63455474a3362317d32,2.37044,48.923186,road,1.0,Ile-de-France
1999.0,5453b63455474a3362317d33,2.850321,49.044747,road,1.0,Ile-de-France
2000.0,5453b63455474a3362317d34,2.987027,48.379424,road,1.0,Ile-de-France
2001.0,5453b63455474a3362317d35,1.778029,48.924298,road,1.0,Ile-de-France
2002.0,5453b63455474a3362317d36,2.355814,48.865368,road,1.0,Ile-de-France
2003.0,5453b63455474a3362317d37,2.343131,48.865321,road,1.0,Ile-de-France
2004.0,5453b63455474a3362317d38,2.419602,48.865735,road,1.0,Ile-de-France
2005.0,5453b63455474a3362317d39,1.716243,48.995339,road,1.0,Ile-de-France
2006.0,5453b63455474a3362317d3a,2.327328,48.865279,road,1.0,Ile-de-France
2007.0,5453b63455474a3362317d3b,1.562128,48.887161,road,1.0,Ile-de-France
2008.0,5453b63455474a3362317d3c,2.344363,48.89792,road,1.0,Ile-de-France
2009.0,5453b63455474a3362317d3d,2.121998,48.896492,road,1.0,Ile-de-France
2010.0,5453b63455474a3362317d3e,2.288816,48.893929,road,1.0,Ile-de-France
2011.0,5453b63455474a3362317d3f,2.23753,48.8936,road,1.0,Ile-de-France
2012.0,5453b63455474a3362317d40,2.224217,48.897229,road,1.0,Ile-de-France
2013.0,5453b63455474a3362317d41,1.866473,48.89435,road,1.0,Ile-de-France
2014.0,5453b63455474a3362317d42,2.235636,48.893444,road,1.0,Ile-de-France
2015.0,5453b63455474a3362317d43,2.442098,48.898501,road,1.0,Ile-de-France
2016.0,5453b63455474a3362317d44,2.386237,48.898223,road,1.0,Ile-de-France
2017.0,5453b63455474a3362317d45,2.546719,48.898938,road,1.0,Ile-de-France
2018.0,5453b63455474a3362317d47,2.21853,48.589457,road,1.0,Ile-de-France
2019.0,5453b63455474a3362317d48,2.459343,48.594168,road,1.0,Ile-de-France
2020.0,5453b63455474a3362317d49,2.426299,48.740254,train,2.0,Ile-de-France
2021.0,5453b63455474a3362317d4c,2.280849,48.860318,road,1.0,Ile-de-France
2022.0,5453b63455474a3362317d4e,2.899408,48.929483,road,1.0,Ile-de-France
2023.0,5453b63455474a3362317d50,2.291002,48.860415,road,1.0,Ile-de-France
2024.0,5453b63455474a3362317d51,2.947013,48.957265,road,1.0,Ile-de-France
2025.0,5453b63455474a3362317d52,3.02981,48.715648,road,1.0,Ile-de-France
2026.0,5453b63455474a3362317d53,1.990289,48.711159,road,1.0,Ile-de-France
2027.0,5453b63455474a3362317d54,3.033951,48.715476,road,1.0,Ile-de-France
2028.0,5453b63455474a3362317d55,3.018807,48.957077,road,1.0,Ile-de-France
2029.0,5453b63455474a3362317d56,1.830601,48.626432,road,1.0,Ile-de-France
2030.0,5453b63455474a3362317d57,2.267606,48.93575,road,1.0,Ile-de-France
2031.0,5453b63455474a3362317d58,2.737329,48.715066,road,1.0,Ile-de-France
2032.0,5453b63455474a3362317d5a,2.334005,48.855517,road,1.0,Ile-de-France
2033.0,5453b63455474a3362317d5c,3.199951,48.511272,road,1.0,Ile-de-France
2034.0,5453b63455474a3362317d5e,2.684222,48.511111,road,1.0,Ile-de-France
2035.0,5453b63455474a3362317d61,2.706942,49.013331,road,1.0,Ile-de-France
2036.0,5453b63455474a3362317d62,2.384819,49.119406,road,1.0,Ile-de-France
2037.0,5453b63455474a3362317d65,2.259301,48.999965,road,1.0,Ile-de-France
2038.0,5453b63455474a3362317d67,2.529818,49.012781,road,1.0,Ile-de-France
2039.0,5453b63455474a3362317d68,2.305006,49.011722,road,1.0,Ile-de-France
2040.0,5453b63455474a3362317d69,3.157978,49.013643,road,1.0,Ile-de-France
2041.0,5453b63455474a3362317d6a,2.470294,49.012587,road,1.0,Ile-de-France
2042.0,5453b63455474a3362317d6b,1.581754,49.037748,road,1.0,Ile-de-France
2043.0,5453b63455474a3362317d6c,2.216402,48.909117,road,1.0,Ile-de-France
2044.0,5453b63455474a3362317d6e,2.070821,49.190867,road,1.0,Ile-de-France
2045.0,5453b63455474a3362317d6f,2.506944,48.943677,road,1.0,Ile-de-France
2046.0,5453b63455474a3362317d73,2.486783,48.875125,road,1.0,Ile-de-France
