source,target,type,name,distance,type_num,node_type_num,node_tg_type_num,cluster_distance,cluster_type,cluster_across
7487,172,road,None,0.158600847,1,1,1,2,1,0
7487,4001,road,D57,0.190370692,1,1,1,2,1,0
7488,9919,road,D938,0.85623387,1,1,1,2,1,0
7488,12146,crosslayer,None,0.846812195,4,1,4,2,4,1
7488,12198,crosslayer,None,0.788251394,4,1,4,2,4,1
7489,7879,road,D37,0.283402352,1,1,1,2,1,0
7490,160,road,N301,0.136302348,1,1,1,2,1,0
7491,10939,road,D122,2.330622808,1,1,1,1,1,0
7492,10343,road,D403,0.646291885,1,1,1,2,1,0
7493,8066,road,None,3.50943799,1,1,1,1,1,0
7494,2660,road,D190,0.719175653,1,1,1,2,1,0
7494,770,road,D190,0.381914318,1,1,1,2,1,0
7495,3382,road,None,0.649354178,1,1,1,2,1,0
7495,12037,crosslayer,None,0.274088474,4,1,4,2,4,1
7496,1018,road,D50,1.62498824,1,1,1,1,1,0
7497,1915,road,None,2.236294876,1,1,1,1,1,0
7497,8389,road,D175,1.53334534,1,1,1,1,1,0
7498,10138,road,D33,0.438017157,1,1,1,2,1,0
7498,9908,road,D94,0.566145979,1,1,1,2,1,0
7499,11353,tram,T4,0.713761784,5,5,5,2,5,0
7499,4060,tram,T4,0.930222866,5,5,5,2,5,0
7500,11341,road,None,0.090661213,1,1,1,2,1,0
7502,10765,road,D139,0.215459893,1,1,1,2,1,0
7502,3304,road,None,0.394268737,1,1,1,2,1,0
7503,4299,road,D210,1.608374122,1,1,1,1,1,0
7503,5046,road,D210,3.041880764,1,1,1,1,1,0
7503,11060,road,D605,4.21995317,1,1,1,0,1,0
7504,4444,road,D24,0.080035056,1,1,1,2,1,0
7505,4451,road,None,0.142245596,1,1,1,2,1,0
7505,9177,road,None,0.118035678,1,1,1,2,1,0
7506,10493,road,None,0.175491593,1,1,1,2,1,0
7507,9786,road,D910,0.274774989,1,1,1,2,1,0
7508,10193,road,None,0.0408606,1,1,1,2,1,0
7509,9983,road,N4,3.375379873,1,1,1,1,1,0
7509,7895,road,None,0.698335588,1,1,1,2,1,0
7510,1552,road,D215,0.133601316,1,1,1,2,1,0
7510,2679,road,D204,7.842910367,1,1,1,0,1,0
7511,2037,road,D192,0.055516033,1,1,1,2,1,0
7512,1859,road,D603,0.914810125,1,1,1,2,1,0
7513,10812,road,None,0.262829765,1,1,1,2,1,0
7514,10040,road,D4,2.085574464,1,1,1,1,1,0
7514,449,road,N191,0.333196198,1,1,1,2,1,0
7515,3944,road,D59,2.32953713,1,1,1,1,1,0
7516,5512,road,D6,0.314630938,1,1,1,2,1,0
7517,2878,road,D17,0.559006896,1,1,1,2,1,0
7517,12017,crosslayer,None,0.901602484,4,1,4,2,4,1
7518,2461,road,None,0.279652252,1,1,1,2,1,0
7518,5264,road,D603,0.516140666,1,1,1,2,1,0
7519,8196,road,D86,0.428706446,1,1,1,2,1,0
7519,9078,road,D228,1.995656528,1,1,1,1,1,0
7520,6860,road,N104,0.800079412,1,1,1,2,1,0
7520,8935,road,N4,1.018108385,1,1,1,2,1,0
7521,1560,road,D91,0.942593531,1,1,1,2,1,0
7521,5016,road,D2127B,0.199295319,1,1,1,2,1,0
7522,7920,road,D998,0.599777105,1,1,1,2,1,0
7522,1084,road,D986,0.755181952,1,1,1,2,1,0
7523,2867,road,D24,0.555712927,1,1,1,2,1,0
7523,12137,crosslayer,None,0.122304223,4,1,4,2,4,1
7524,6881,road,None,0.097158507,1,1,1,2,1,0
7525,7523,road,None,0.064768145,1,1,1,2,1,0
7525,12137,crosslayer,None,0.06267114,4,1,4,2,4,1
7526,4241,road,D214A,0.360643041,1,1,1,2,1,0
7526,12028,crosslayer,None,0.719295205,4,1,4,2,4,1
7527,2074,road,D446,0.042557657,1,1,1,2,1,0
7527,4763,road,None,0.390210096,1,1,1,2,1,0
7528,4352,road,D150,0.123569967,1,1,1,2,1,0
7528,3856,road,D127A,0.459630972,1,1,1,2,1,0
7528,12117,crosslayer,None,1.01152436,4,1,4,2,4,1
7529,9356,road,D23,0.509401578,1,1,1,2,1,0
7529,9134,road,D148,0.519197369,1,1,1,2,1,0
7529,12028,crosslayer,None,0.669331929,4,1,4,2,4,1
7530,1727,road,D126A,0.031467861,1,1,1,2,1,0
7531,1355,road,D19,0.440035239,1,1,1,2,1,0
7531,11756,crosslayer,None,0.590145039,4,1,4,2,4,1
7532,254,road,None,2.525859784,1,1,1,1,1,0
7532,7702,road,None,1.597219079,1,1,1,1,1,0
7533,5786,road,N20,0.123821954,1,1,1,2,1,0
7533,12206,crosslayer,None,1.011458214,4,1,4,2,4,1
7534,7960,road,D218,1.665521917,1,1,1,1,1,0
7534,2201,road,D120,5.475120609,1,1,1,0,1,0
7535,8116,road,D64,4.362980157,1,1,1,0,1,0
7535,11197,road,None,8.322008725,1,1,1,0,1,0
7536,10341,road,D412,3.740959795,1,1,1,0,1,0
7536,7719,road,None,2.670959904,1,1,1,1,1,0
7537,2459,road,D404,1.135306651,1,1,1,2,1,0
7538,2174,road,None,0.391759861,1,1,1,2,1,0
7538,6356,road,None,0.234521251,1,1,1,2,1,0
7539,10625,road,None,0.644814488,1,1,1,2,1,0
7540,7220,road,None,0.304873685,1,1,1,2,1,0
7540,3189,road,None,0.180411958,1,1,1,2,1,0
7541,1624,road,D7,1.227208576,1,1,1,2,1,0
7542,179,road,D446,1.615395451,1,1,1,1,1,0
7542,12151,crosslayer,None,0.31853527,4,1,4,2,4,1
7543,6834,road,D100,2.77174383,1,1,1,1,1,0
7543,7082,road,None,3.038491318,1,1,1,1,1,0
7544,523,road,D140,0.789972811,1,1,1,2,1,0
7544,2657,road,None,1.129715062,1,1,1,2,1,0
7545,7546,road,D16,0.109584674,1,1,1,2,1,0
7545,8992,road,D317,0.88777816,1,1,1,2,1,0
7546,7547,road,D16,0.123491139,1,1,1,2,1,0
7547,10149,road,None,1.292932143,1,1,1,2,1,0
7548,9371,road,None,0.30758619,1,1,1,2,1,0
7549,8840,road,None,0.797914681,1,1,1,2,1,0
7549,11874,crosslayer,None,0.131543836,4,1,4,2,4,1
7549,12075,crosslayer,None,0.252601059,4,1,4,2,4,1
7549,12204,crosslayer,None,0.763268006,4,1,4,2,4,1
7550,6845,road,D47,0.760239075,1,1,1,2,1,0
7551,1735,road,D983,0.278169411,1,1,1,2,1,0
7552,11418,road,None,1.651753176,1,1,1,1,1,0
7552,7955,road,None,0.51985193,1,1,1,2,1,0
7553,6901,road,None,4.007815803,1,1,1,0,1,0
7553,1142,road,D135,2.735337365,1,1,1,1,1,0
7554,10305,road,None,0.975029832,1,1,1,2,1,0
7554,745,road,D401,1.041550689,1,1,1,2,1,0
7555,1536,road,D10,1.262033634,1,1,1,2,1,0
7556,6086,road,D909,0.1640622,1,1,1,2,1,0
7556,2092,road,D301,1.248268891,1,1,1,2,1,0
7557,6920,road,D118,0.08387912,1,1,1,2,1,0
7558,2573,road,D61,2.250134364,1,1,1,1,1,0
7559,1389,road,None,0.252025209,1,1,1,2,1,0
7559,2116,road,A86,0.191507295,1,1,1,2,1,0
7560,5302,road,None,0.303924944,1,1,1,2,1,0
7561,3111,road,None,1.356665109,1,1,1,1,1,0
7561,6714,road,None,0.079489241,1,1,1,2,1,0
7561,12077,crosslayer,None,0.343086802,4,1,4,2,4,1
7562,1911,road,None,0.102103144,1,1,1,2,1,0
7563,2507,road,A86,0.722944329,1,1,1,2,1,0
7563,2509,road,A86,1.241186492,1,1,1,2,1,0
7563,12172,crosslayer,None,0.593413916,4,1,4,2,4,1
7564,11149,road,D50,0.830514558,1,1,1,2,1,0
7565,9388,road,N186,0.234819158,1,1,1,2,1,0
7566,11604,metro,M1,1.357196054,3,3,3,1,3,0
7567,10842,road,None,1.007280054,1,1,1,2,1,0
7567,7370,road,D201,1.848710809,1,1,1,1,1,0
7568,10615,road,None,0.535888242,1,1,1,2,1,0
7568,9214,road,D82,0.486456531,1,1,1,2,1,0
7569,10900,road,None,0.093942828,1,1,1,2,1,0
7570,5106,road,D8,0.657638018,1,1,1,2,1,0
7571,2936,road,D236,1.625652444,1,1,1,1,1,0
7571,4757,road,D1A,1.068445796,1,1,1,2,1,0
7572,9142,road,D910,0.077658352,1,1,1,2,1,0
7572,11711,crosslayer,None,0.230515939,4,1,4,2,4,1
7573,23,road,D217,1.408938147,1,1,1,1,1,0
7573,12090,crosslayer,None,0.224220822,4,1,4,2,4,1
7574,6735,road,None,0.246234442,1,1,1,2,1,0
7574,9626,road,None,0.746524415,1,1,1,2,1,0
7574,11933,crosslayer,None,0.087149682,4,1,4,2,4,1
7575,4347,road,D130,0.058567921,1,1,1,2,1,0
7576,3895,road,None,0.09144326,1,1,1,2,1,0
7577,1401,road,D227,2.787582223,1,1,1,1,1,0
7578,3130,road,D11,0.254466141,1,1,1,2,1,0
7579,450,road,D948,1.203948587,1,1,1,2,1,0
7579,75,road,D90,4.464972005,1,1,1,0,1,0
7580,4889,road,None,0.087176822,1,1,1,2,1,0
7580,7007,road,D113,0.102945955,1,1,1,2,1,0
7581,6269,road,D146A2,0.338815744,1,1,1,2,1,0
7582,8465,road,D32,2.28508879,1,1,1,1,1,0
7582,41,road,D227,2.060550823,1,1,1,1,1,0
7583,6247,road,D402,0.824281441,1,1,1,2,1,0
7584,4001,road,None,0.372223717,1,1,1,2,1,0
7584,6954,road,N118,0.317936225,1,1,1,2,1,0
7584,5763,road,None,0.650360418,1,1,1,2,1,0
7585,10815,road,D14,1.072786349,1,1,1,2,1,0
7585,5949,road,D14,0.33680342,1,1,1,2,1,0
7586,6318,road,None,0.854981474,1,1,1,2,1,0
7586,3159,road,D922,1.76303856,1,1,1,1,1,0
7587,11070,road,None,2.725966236,1,1,1,1,1,0
7587,5090,road,D983,0.433541845,1,1,1,2,1,0
7588,4559,road,A14,0.976471627,1,1,1,2,1,0
7588,12177,crosslayer,None,1.066039294,4,1,4,2,4,1
7589,2795,road,D1,0.480572274,1,1,1,2,1,0
7590,4331,road,D68,3.089657064,1,1,1,1,1,0
7590,2107,road,D31,1.511859748,1,1,1,1,1,0
7591,418,road,D988,0.681385489,1,1,1,2,1,0
7591,6809,road,None,0.530936578,1,1,1,2,1,0
7591,6809,road,None,0.530936578,1,1,1,2,1,0
7592,7319,road,N104,0.370561032,1,1,1,2,1,0
7593,9641,road,D22,3.465823735,1,1,1,1,1,0
7593,1696,road,D915,1.223148728,1,1,1,2,1,0
7594,9241,road,None,0.307874174,1,1,1,2,1,0
7595,2137,metro,M5,0.436414028,3,3,3,2,3,0
7595,2352,metro,M5,0.521122449,3,3,3,2,3,0
7596,9598,road,D145,2.208695099,1,1,1,1,1,0
7597,3890,road,D218,0.224966028,1,1,1,2,1,0
7598,43,road,N6,0.980162026,1,1,1,2,1,0
7599,4401,road,None,0.85946539,1,1,1,2,1,0
7599,3419,road,D311,0.777313309,1,1,1,2,1,0
7599,11455,road,D311,0.589501081,1,1,1,2,1,0
7600,4676,road,None,0.727732662,1,1,1,2,1,0
7601,1769,road,D209,1.730996799,1,1,1,1,1,0
7601,10474,road,D231,2.412195549,1,1,1,1,1,0
7602,9051,road,None,0.410672284,1,1,1,2,1,0
7602,9434,road,None,1.37452787,1,1,1,1,1,0
7602,12086,crosslayer,None,1.120378808,4,1,4,2,4,1
7603,10599,road,D201A,1.985812894,1,1,1,1,1,0
7603,10595,road,D201A,0.331270789,1,1,1,2,1,0
7604,1595,road,D50,0.129969576,1,1,1,2,1,0
7605,4447,road,D603,1.232764918,1,1,1,2,1,0
7606,10218,road,D24E,0.761931415,1,1,1,2,1,0
7607,6378,road,D266,0.684177141,1,1,1,2,1,0
7607,12082,crosslayer,None,0.157587378,4,1,4,2,4,1
7608,978,road,D35,3.406424154,1,1,1,1,1,0
7608,8829,road,D216,4.001823151,1,1,1,0,1,0
7609,2929,road,D188,0.666381312,1,1,1,2,1,0
7609,8466,road,None,0.448122337,1,1,1,2,1,0
7610,1792,road,N2,0.291622349,1,1,1,2,1,0
7610,7387,road,None,0.102309617,1,1,1,2,1,0
7611,8489,road,D153,3.962828,1,1,1,0,1,0
7612,185,road,D33,0.153554146,1,1,1,2,1,0
7612,3845,road,None,2.146820191,1,1,1,1,1,0
7612,12154,crosslayer,None,0.246951905,4,1,4,2,4,1
7613,574,road,D403,3.868125463,1,1,1,0,1,0
7614,8532,road,D1,1.525538701,1,1,1,1,1,0
7615,5492,road,D49,1.628765278,1,1,1,1,1,0
7616,11312,train,RER B,1.109260358,2,2,2,2,2,0
7617,7470,road,None,0.838747823,1,1,1,2,1,0
7617,1379,road,None,1.887509035,1,1,1,1,1,0
7617,11899,crosslayer,None,0.343279319,4,1,4,2,4,1
7618,5946,road,D66,0.375870916,1,1,1,2,1,0
7618,4911,road,None,0.955060212,1,1,1,2,1,0
7618,12040,crosslayer,None,0.579461046,4,1,4,2,4,1
7619,4524,road,None,0.493818495,1,1,1,2,1,0
7619,12212,crosslayer,None,0.368621909,4,1,4,2,4,1
7620,4335,road,None,0.664129706,1,1,1,2,1,0
7620,12040,crosslayer,None,1.005764344,4,1,4,2,4,1
7620,12201,crosslayer,None,0.144824629,4,1,4,2,4,1
7621,10315,road,D136,0.741593277,1,1,1,2,1,0
7621,6346,road,None,0.052654983,1,1,1,2,1,0
7622,7812,road,D15E,0.306612762,1,1,1,2,1,0
7623,1415,road,D83,0.271779965,1,1,1,2,1,0
7623,1645,road,D83,7.955164959,1,1,1,0,1,0
7623,3101,road,D153,0.483483672,1,1,1,2,1,0
7624,7941,road,D63,0.485012084,1,1,1,2,1,0
7625,8123,road,D16,0.256797781,1,1,1,2,1,0
7626,7908,road,D316,0.274151602,1,1,1,2,1,0
7626,9336,road,None,0.070972009,1,1,1,2,1,0
7627,307,road,D122,0.889869768,1,1,1,2,1,0
7628,2550,road,D191,0.73749638,1,1,1,2,1,0
7629,8100,road,D118,0.586708533,1,1,1,2,1,0
7630,1834,road,None,0.194797165,1,1,1,2,1,0
7630,4676,road,A86,1.130565016,1,1,1,2,1,0
7631,2184,road,None,0.329718964,1,1,1,2,1,0
7631,9839,road,D128,0.723396369,1,1,1,2,1,0
7631,12220,crosslayer,None,0.293863955,4,1,4,2,4,1
7632,1739,road,None,0.060055486,1,1,1,2,1,0
7632,1786,road,D53,0.095460704,1,1,1,2,1,0
7633,409,road,None,0.580892952,1,1,1,2,1,0
7634,10046,road,D407,1.073122376,1,1,1,2,1,0
7635,4990,road,None,0.48589436,1,1,1,2,1,0
7635,62,road,None,0.224429559,1,1,1,2,1,0
7635,12225,crosslayer,None,0.879364832,4,1,4,2,4,1
7636,8837,road,None,0.512192331,1,1,1,2,1,0
7636,11858,crosslayer,None,0.492641323,4,1,4,2,4,1
7637,10648,road,D216,1.455857919,1,1,1,1,1,0
7637,8982,road,D20,2.200540478,1,1,1,1,1,0
7638,5130,road,A104,1.057378466,1,1,1,2,1,0
7639,6785,road,None,0.459972297,1,1,1,2,1,0
7640,7475,road,None,1.585401859,1,1,1,1,1,0
7640,1229,road,D233,0.22082749,1,1,1,2,1,0
7641,5695,road,A3,0.542165114,1,1,1,2,1,0
7641,1366,road,None,0.847504971,1,1,1,2,1,0
7642,7235,road,D983,0.064398619,1,1,1,2,1,0
7642,8448,road,None,0.146254514,1,1,1,2,1,0
7643,6311,road,D75A,4.143008643,1,1,1,0,1,0
7643,8221,road,D75,3.720124225,1,1,1,0,1,0
7644,6534,road,D60,0.858171542,1,1,1,2,1,0
7645,7113,road,D212,0.665509342,1,1,1,2,1,0
7645,6390,road,None,1.41369439,1,1,1,1,1,0
7646,1392,road,D19,0.215586241,1,1,1,2,1,0
7647,6535,road,None,0.659004364,1,1,1,2,1,0
7647,3336,road,None,0.59812888,1,1,1,2,1,0
7648,9884,road,None,0.373199182,1,1,1,2,1,0
7648,4550,road,None,0.175742894,1,1,1,2,1,0
7648,11723,crosslayer,None,0.390548175,4,1,4,2,4,1
7648,11724,crosslayer,None,0.232946267,4,1,4,2,4,1
7648,11879,crosslayer,None,0.327604276,4,1,4,2,4,1
7649,5162,road,None,0.907385004,1,1,1,2,1,0
7650,6222,road,D406,2.177549987,1,1,1,1,1,0
7650,7863,road,D10,0.042622134,1,1,1,2,1,0
7651,4704,road,None,0.258528336,1,1,1,2,1,0
7652,3707,road,D836,2.894130866,1,1,1,1,1,0
7652,12050,crosslayer,None,0.808217783,4,1,4,2,4,1
7652,12162,crosslayer,None,0.871881189,4,1,4,2,4,1
7653,580,road,D131,0.211396816,1,1,1,2,1,0
7654,10568,road,D50,0.530981659,1,1,1,2,1,0
7654,6556,road,A5A,1.182342357,1,1,1,2,1,0
7655,7617,road,None,0.409592706,1,1,1,2,1,0
7655,11796,crosslayer,None,0.253667357,4,1,4,2,4,1
7655,11899,crosslayer,None,0.415585544,4,1,4,2,4,1
7656,3319,road,D41,1.421792078,1,1,1,1,1,0
7656,11506,road,D41,3.926108374,1,1,1,0,1,0
7657,9443,road,D117,0.264560156,1,1,1,2,1,0
7657,12009,crosslayer,None,0.404967262,4,1,4,2,4,1
7658,1027,road,N6,0.392002526,1,1,1,2,1,0
7659,724,road,D102,5.770770468,1,1,1,0,1,0
7660,4212,road,D37,3.104680316,1,1,1,1,1,0
7661,2660,road,D915,1.859488006,1,1,1,1,1,0
7661,6209,road,None,1.275015138,1,1,1,2,1,0
7662,8900,road,None,4.453153159,1,1,1,0,1,0
7662,3718,road,None,1.394930948,1,1,1,1,1,0
7662,12121,crosslayer,None,0.050618073,4,1,4,2,4,1
7663,2229,road,D139,0.228863413,1,1,1,2,1,0
7663,1501,road,D139,0.360424255,1,1,1,2,1,0
7663,12202,crosslayer,None,0.099900936,4,1,4,2,4,1
7664,7059,road,D922,4.152838159,1,1,1,0,1,0
7664,11411,road,None,0.543992009,1,1,1,2,1,0
7664,10149,road,D922,1.631569254,1,1,1,1,1,0
7665,5033,road,None,0.323629048,1,1,1,2,1,0
7665,12148,crosslayer,None,0.283490377,4,1,4,2,4,1
7666,10545,road,D140,0.414641496,1,1,1,2,1,0
7666,188,road,D909,0.208013245,1,1,1,2,1,0
7667,103,road,None,1.75740554,1,1,1,1,1,0
7668,4189,road,D118,0.353550514,1,1,1,2,1,0
7669,1488,road,D125,0.920241732,1,1,1,2,1,0
7669,7280,road,D125,0.188981584,1,1,1,2,1,0
7669,5228,road,D301,1.663269021,1,1,1,1,1,0
7670,123,road,None,0.131398258,1,1,1,2,1,0
7670,4629,road,A3,0.607443072,1,1,1,2,1,0
7671,358,road,None,0.334493988,1,1,1,2,1,0
7672,6401,road,D114,2.442313186,1,1,1,1,1,0
7673,1631,road,D106,0.440112998,1,1,1,2,1,0
7674,10514,road,None,1.883531291,1,1,1,1,1,0
7675,11867,crosslayer,None,0.463060279,4,2,4,2,4,1
7676,6592,road,None,0.360401828,1,1,1,2,1,0
7676,10484,road,N20,0.958040071,1,1,1,2,1,0
7677,2695,road,None,1.671443302,1,1,1,1,1,0
7677,4852,road,None,2.203152326,1,1,1,1,1,0
7678,2656,road,D10P,0.116400301,1,1,1,2,1,0
7678,12057,crosslayer,None,0.564821238,4,1,4,2,4,1
7679,7186,road,D161,0.147777611,1,1,1,2,1,0
7680,10718,road,D143B,0.653147162,1,1,1,2,1,0
7680,10533,road,D143B,0.188600332,1,1,1,2,1,0
7681,11326,road,None,0.584519727,1,1,1,2,1,0
7681,6506,road,None,1.264829217,1,1,1,2,1,0
7682,9410,road,None,0.274217536,1,1,1,2,1,0
7682,9071,road,None,0.12255846,1,1,1,2,1,0
7682,11934,crosslayer,None,0.507238369,4,1,4,2,4,1
7682,11995,crosslayer,None,0.651127625,4,1,4,2,4,1
7682,12030,crosslayer,None,0.802986047,4,1,4,2,4,1
7683,4712,road,D104,0.49389168,1,1,1,2,1,0
7683,2952,road,D1,1.311991067,1,1,1,2,1,0
7684,2786,road,D603,0.208972883,1,1,1,2,1,0
7684,8263,road,D3,1.743084014,1,1,1,1,1,0
7685,2730,road,None,0.090461057,1,1,1,2,1,0
7685,236,road,None,0.072951218,1,1,1,2,1,0
7685,11785,crosslayer,None,0.173860683,4,1,4,2,4,1
7685,11959,crosslayer,None,0.366282392,4,1,4,2,4,1
7685,12010,crosslayer,None,0.711214784,4,1,4,2,4,1
7685,12103,crosslayer,None,0.786556711,4,1,4,2,4,1
7686,7210,road,N7,0.699885965,1,1,1,2,1,0
7686,11470,road,None,0.910424446,1,1,1,2,1,0
7687,4354,road,A3,2.187033011,1,1,1,1,1,0
7688,10848,road,N186,0.389851295,1,1,1,2,1,0
7688,12112,crosslayer,None,0.591893967,4,1,4,2,4,1
7689,8612,road,None,0.383515704,1,1,1,2,1,0
7689,3927,road,None,0.449285535,1,1,1,2,1,0
7689,11801,crosslayer,None,0.37343465,4,1,4,2,4,1
7689,12102,crosslayer,None,0.179244644,4,1,4,2,4,1
7690,231,road,D606,2.245455275,1,1,1,1,1,0
7690,3103,road,D409,4.731603623,1,1,1,0,1,0
7690,947,road,D607,3.717326243,1,1,1,0,1,0
7691,5400,road,D7,0.46864167,1,1,1,2,1,0
7691,4967,road,None,0.669321674,1,1,1,2,1,0
7692,7917,road,None,0.69411916,1,1,1,2,1,0
7692,6622,road,None,0.672496203,1,1,1,2,1,0
7692,11725,crosslayer,None,0.262981276,4,1,4,2,4,1
7692,11727,crosslayer,None,0.377669969,4,1,4,2,4,1
7693,8281,road,None,0.367295357,1,1,1,2,1,0
7693,10134,road,None,0.182627265,1,1,1,2,1,0
7693,11884,crosslayer,None,0.198083898,4,1,4,2,4,1
7694,6486,road,D21,2.863847772,1,1,1,1,1,0
7694,8044,road,N36,1.141736691,1,1,1,2,1,0
7695,8946,road,None,0.183831325,1,1,1,2,1,0
7695,2260,road,None,0.058899833,1,1,1,2,1,0
7696,6520,road,D40,1.03702027,1,1,1,2,1,0
7697,8670,road,A4,1.275638306,1,1,1,2,1,0
7697,3067,road,None,0.0621224,1,1,1,2,1,0
7698,637,road,D173,1.709068439,1,1,1,1,1,0
7698,11013,road,None,1.301479113,1,1,1,2,1,0
7699,8943,road,None,0.13033754,1,1,1,2,1,0
7699,4844,road,None,0.172394315,1,1,1,2,1,0
7699,11900,crosslayer,None,0.272856495,4,1,4,2,4,1
7700,10327,road,D158,0.411266181,1,1,1,2,1,0
7701,2402,road,None,1.0171571,1,1,1,2,1,0
7702,7307,road,D136,1.177791427,1,1,1,2,1,0
7703,3650,road,None,0.194032192,1,1,1,2,1,0
7703,3799,road,N186,2.274533218,1,1,1,1,1,0
7704,519,road,N2,0.550142559,1,1,1,2,1,0
7704,879,road,D27,1.262766642,1,1,1,2,1,0
7704,11820,crosslayer,None,0.009894676,4,1,4,2,4,1
7705,3497,road,D7,1.759901975,1,1,1,1,1,0
7705,9541,road,None,0.252771008,1,1,1,2,1,0
7705,12130,crosslayer,None,0.819204732,4,1,4,2,4,1
7706,2858,road,D22,0.343670967,1,1,1,2,1,0
7706,11868,crosslayer,None,0.342767543,4,1,4,2,4,1
7707,7202,road,D51,0.948879026,1,1,1,2,1,0
7707,5037,road,None,1.236147461,1,1,1,2,1,0
7708,4107,road,D721,2.536151345,1,1,1,1,1,0
7708,6532,road,None,2.81642577,1,1,1,1,1,0
7709,4648,road,D403,2.53153009,1,1,1,1,1,0
7710,4045,road,D401,2.72503084,1,1,1,1,1,0
7711,7646,road,D19,0.643381243,1,1,1,2,1,0
7711,11106,road,D116,2.085220427,1,1,1,1,1,0
7712,5651,road,None,1.04393468,1,1,1,2,1,0
7712,5442,road,D837,0.731487962,1,1,1,2,1,0
7713,6475,road,D130,0.369411509,1,1,1,2,1,0
7713,6475,road,D130,0.369411509,1,1,1,2,1,0
7714,5070,road,D152,0.561391086,1,1,1,2,1,0
7714,12131,crosslayer,None,0.556055746,4,1,4,2,4,1
7715,182,road,D372,0.170826278,1,1,1,2,1,0
7715,4170,road,D11,2.911551496,1,1,1,1,1,0
7716,6838,road,D10,0.214403196,1,1,1,2,1,0
7716,12146,crosslayer,None,0.883753098,4,1,4,2,4,1
7716,12198,crosslayer,None,0.242380538,4,1,4,2,4,1
7717,7724,road,D150,0.042906597,1,1,1,2,1,0
7717,9535,road,None,0.541574941,1,1,1,2,1,0
7717,11993,crosslayer,None,0.854682632,4,1,4,2,4,1
7717,12117,crosslayer,None,0.971099452,4,1,4,2,4,1
7718,11448,metro,M9,0.724478301,3,3,3,2,3,0
7718,11509,metro,M1,1.244826315,3,3,3,2,3,0
7719,528,road,D79,2.760789757,1,1,1,1,1,0
7720,10309,road,A4,17.91332624,1,1,1,0,1,0
7720,10068,road,A140,2.542283949,1,1,1,1,1,0
7721,4281,road,D71,1.186421401,1,1,1,2,1,0
7721,1892,road,D72,0.142318069,1,1,1,2,1,0
7722,7027,road,D15,3.081459167,1,1,1,1,1,0
7722,9536,road,D216,2.697497535,1,1,1,1,1,0
7723,10053,road,D215,4.484718478,1,1,1,0,1,0
7724,181,road,D50,0.694416792,1,1,1,2,1,0
7724,11993,crosslayer,None,0.889908495,4,1,4,2,4,1
7724,12117,crosslayer,None,1.013947039,4,1,4,2,4,1
7725,1504,road,None,0.899252497,1,1,1,2,1,0
7725,11993,crosslayer,None,0.689916136,4,1,4,2,4,1
7725,12117,crosslayer,None,0.785044974,4,1,4,2,4,1
7726,10378,road,None,0.261299805,1,1,1,2,1,0
7726,11993,crosslayer,None,0.692602091,4,1,4,2,4,1
7726,12117,crosslayer,None,0.403325327,4,1,4,2,4,1
7727,6491,road,D619,0.311436316,1,1,1,2,1,0
7728,10338,road,None,0.501633062,1,1,1,2,1,0
7728,9124,road,N104,0.486611556,1,1,1,2,1,0
7728,12219,crosslayer,None,0.732884562,4,1,4,2,4,1
7729,11071,road,None,1.377220985,1,1,1,1,1,0
7729,7624,road,D63,4.012840051,1,1,1,0,1,0
7729,5505,road,D63,2.108217209,1,1,1,1,1,0
7730,2708,road,None,0.736910419,1,1,1,2,1,0
7731,7733,road,None,1.253747607,1,1,1,2,1,0
7731,12078,crosslayer,None,1.169491093,4,1,4,2,4,1
7732,10199,road,None,0.260198007,1,1,1,2,1,0
7733,7734,road,None,0.318834556,1,1,1,2,1,0
7734,3732,road,None,1.558386808,1,1,1,1,1,0
7735,8051,road,N12,0.313360567,1,1,1,2,1,0
7735,10996,road,N12,1.516411693,1,1,1,1,1,0
7736,3467,road,N10,3.248210781,1,1,1,1,1,0
7736,2599,road,D58,0.658265915,1,1,1,2,1,0
7737,1743,road,None,1.025595104,1,1,1,2,1,0
7737,8163,road,None,0.272830641,1,1,1,2,1,0
7738,2080,road,None,1.178319315,1,1,1,2,1,0
7738,9348,road,D49,1.22308483,1,1,1,2,1,0
7739,10630,road,D213,1.974632185,1,1,1,1,1,0
7740,3508,road,D152,0.142167319,1,1,1,2,1,0
7740,584,road,D86,0.531447575,1,1,1,2,1,0
7740,12131,crosslayer,None,0.260164555,4,1,4,2,4,1
7741,2209,road,N370,0.081563033,1,1,1,2,1,0
7741,93,road,N34,3.804525196,1,1,1,0,1,0
7742,3107,road,D82,1.60404763,1,1,1,1,1,0
7742,8852,road,D82,1.404647926,1,1,1,1,1,0
7743,7032,road,D50,0.356539206,1,1,1,2,1,0
7743,47,road,D7,0.662322303,1,1,1,2,1,0
7743,12087,crosslayer,None,0.279315435,4,1,4,2,4,1
7744,66,road,D5,0.72725201,1,1,1,2,1,0
7745,8395,road,D636,1.138938098,1,1,1,2,1,0
7745,8808,road,D471,1.591154333,1,1,1,1,1,0
7746,2573,road,D55,4.962378902,1,1,1,0,1,0
7746,9362,road,D66,2.594973194,1,1,1,1,1,0
7746,2632,road,D66,3.525469262,1,1,1,1,1,0
7747,306,road,None,0.149888632,1,1,1,2,1,0
7747,9707,road,D370,0.710505774,1,1,1,2,1,0
7748,5495,road,D40,3.391214827,1,1,1,1,1,0
