node,lat,lon,city,city_num,state,state_num
124,23.7511699999999,116.19095,Meizhou,830,Guangdong Province,12
2519,40.3986179999999,109.993967,Dalad,848,Inner Mongolia,5
553,48.1165049999999,122.428425,Hulunbuir,198,Inner Mongolia,5
2307,50.5798399999999,123.73094,Hulunbuir,198,Inner Mongolia,5
505,50.5887499999999,123.20929,Hulunbuir,198,Inner Mongolia,5
1700,50.6298,123.05849,Hulunbuir,198,Inner Mongolia,5
282,50.65166,122.4939,Hulunbuir,198,Inner Mongolia,5
567,50.701625,122.056272,Hulunbuir,198,Inner Mongolia,5
625,50.695771,121.755778,Hulunbuir,198,Inner Mongolia,5
1852,50.632089,122.884518,Hulunbuir,198,Inner Mongolia,5
2571,40.830699,111.665374,Hohhot City,22,Inner Mongolia,5
2501,46.3325809999999,132.196602,Baoqing,849,Heilongjiang,17
746,45.9851699999999,122.16839,Ulanhot,162,Inner Mongolia,5
634,41.4364569999999,120.169981,Chaoyang City,203,Liaoning,13
1262,39.82603,122.09822,Wafangdian City,185,Liaoning,13
661,41.87404,122.61355,Xinmin City,208,Liaoning,13
338,41.98115,123.05685,Xinmin City,208,Liaoning,13
102,40.36063,120.4535,Huludao City,72,Liaoning,13
425,42.0004599999999,124.61377,Qingyuan,748,Liaoning,13
51,41.6135499999999,120.98074,Beipiao City,205,Liaoning,13
1308,44.55993,125.12444,Nong'an,850,Jilin,16
1933,41.62138,120.68395,Beipiao City,205,Liaoning,13
1230,43.4725589999999,122.217042,Tongliao City,111,Inner Mongolia,5
1936,44.0228899999999,121.96268,Tongliao City,111,Inner Mongolia,5
1078,44.6512299999999,121.23998,Tongliao City,111,Inner Mongolia,5
1745,45.0158399999999,121.44172,Horqin Right Middle Banner,851,Inner Mongolia,5
1685,45.5640599999999,119.67792,Holingol City,852,Inner Mongolia,5
2336,45.5339299999999,119.66973,Holingol City,852,Inner Mongolia,5
2050,42.73436,124.70725,Xifeng,554,Liaoning,13
1902,41.2818499999999,121.633219999999,Panshan County,551,Liaoning,13
462,45.9298,122.24001,Ulanhot,162,Inner Mongolia,5
2563,39.272849,117.806129,Lunan District,131,Hebei,4
275,37.7595,114.54439,Yuanshi County,853,Hebei,4
972,39.5540099999999,113.19095,Ying County,854,Shanxi,0
17,28.6854699999999,117.08028,Wannian,855,Jiangxi,11
2230,43.91897,116.02681,Xilinhot City,856,Inner Mongolia,5
973,30.92255,113.57283,Yingcheng City,857,Hubei,10
227,31.0363499999999,113.13663,Jingshan City,858,Hubei,10
2214,31.1758099999999,112.61647,Zhongxiang City,859,Hubei,10
688,30.86524,113.31671,Tianmen,860,Hubei,10
2703,38.866864,110.494344,Yulin Municipality,464,Shaanxi,1
588,33.31709,117.30643,Guzhen County,861,Anhui,7
27,33.3370699999999,115.82092,Fuyang City,756,Anhui,7
2351,33.86831,116.8018,Lieshan District,862,Anhui,7
1434,32.45879,119.57772,Jiangdu District,863,Jiangsu,6
715,32.5345999999999,120.11985,Jiangyan District,864,Jiangsu,6
2512,32.504277,120.887485,Rudong County,865,Jiangsu,6
2688,32.450867,121.183319,Rudong County,865,Jiangsu,6
1637,33.600293,117.541038,Lingbi County,866,Anhui,7
1490,33.4828899999999,117.91106,Si County,867,Anhui,7
1492,33.6065029999999,118.219782,Sihong County,868,Jiangsu,6
1493,33.75312,118.713759999999,Siyang County,869,Jiangsu,6
136,33.80648,113.92024,Linying County,870,Henan,8
935,23.31622,107.56563,Baise,791,Guangxi,20
1705,23.62771,107.12958,Tiandong County,871,Guangxi,20
1707,23.76614,106.93592,Tianyang District,872,Guangxi,20
1168,32.2289699999999,106.266279999999,Wangcang County,873,Sichuan,15
1323,26.7101,101.85724,Panzhihua City,418,Sichuan,15
1203,26.28302,105.71236,Anshun,396,Guizhou,24
2064,27.838175,102.214155,Xichang,874,Sichuan,15
144,26.81081,100.25242,Yulong Nakhi Autonomous County,875,Yunnan,25
1345,25.0508899999999,101.544619999999,Chuxiong City,876,Yunnan,25
653,25.5892,100.24974,Dali City,877,Yunnan,25
423,25.2061999999999,101.28331,Nanhua,878,Yunnan,25
713,25.36599,101.06434,Yao'an County,879,Yunnan,25
2248,25.359648,100.963376,Xiangyun County,880,Yunnan,25
1458,25.382607,100.70393,Xiangyun County,880,Yunnan,25
1814,25.47026,100.54564,Xiangyun County,880,Yunnan,25
2566,22.534576,103.982435,Hekou,881,Yunnan,25
2640,23.379929,103.434344,Mengzi City,882,Yunnan,25
2639,23.4710269999999,103.327285,Mengzi City,882,Yunnan,25
2737,24.122401,102.675473999999,Yuxi,883,Yunnan,25
2791,24.3580499999999,102.533517,Yuxi,883,Yunnan,25
2604,24.6662719999999,102.605708,Jinning County,884,Yunnan,25
200,44.8589759999999,84.819118,Karamay City,885,Xinjiang,26
285,45.52835,84.89516,Karamay City,885,Xinjiang,26
1823,47.12106,87.46311,Fuhai,886,Xinjiang,26
394,47.3242359999999,87.759551,Beitun City,887,Xinjiang,26
2733,24.291322,106.240617,Tianlin County,888,Guangxi,20
1094,29.62321,91.07034,Lhasa,889,Tibet,30
2165,31.4425199999999,91.9917599999999,Seni,890,Tibet,30
2720,45.114826,125.008013,Songyuan City,159,Jilin,16
2691,45.125608,125.378844,Songyuan City,159,Jilin,16
2550,45.070996,125.739831,Songyuan City,159,Jilin,16
316,29.21341,119.480059999999,Lanxi,891,Zhejiang,9
2395,21.8946679999999,110.888695,Maoming City,365,Guangdong Province,12
267,22.33032,110.96601,Xinyi City,892,Guangdong Province,12
411,24.07082,115.62494,Meizhou,830,Guangdong Province,12
2585,23.091892,114.362781,Huizhou,67,Guangdong Province,12
2491,32.249896,91.66673,Amdo County,893,Tibet,30
2526,30.471598,91.1064039999999,Lhasa,889,Tibet,30
2768,29.396312,90.9200699999999,Lhasa,889,Tibet,30
2679,29.356852,90.7052999999999,Lhasa,889,Tibet,30
2657,29.3358759999999,90.290428,Lhasa,889,Tibet,30
2682,29.316053,89.817597,切洼乡,894,Tibet,30
390,39.896042,116.321152,Haidian District,895,Beijing,21
57,31.24982,121.45565,Jing'an District,896,Zhejiang,9
1054,40.40903,116.693,Huairou District,897,Hebei,4
1178,40.231439,116.233104999999,Changping District,898,Hebei,4
387,39.9427889999999,116.353817,Xicheng District,899,Beijing,21
426,40.23964,116.12974,Changping District,898,Hebei,4
980,40.3798499999999,115.89833,Yanqing District,900,Hebei,4
389,39.903706,116.427322,Dongcheng District,901,Beijing,21
2447,39.72086,116.330879999999,Daxing District,902,Hebei,4
2367,40.1299149999999,116.657044,Shunyi District,903,Beijing,21
814,40.40789,116.69063,Huairou District,897,Hebei,4
1055,40.31718,116.649159999999,Huairou District,897,Hebei,4
1113,39.9714099999999,116.059209999999,Mentougou District,308,Beijing,21
2008,39.9876399999999,115.98665,Mentougou District,308,Beijing,21
2326,40.03508,115.89764,Mentougou District,308,Beijing,21
1563,39.9823,116.33932,Haidian District,895,Beijing,21
1568,40.0416499999999,116.31509,Haidian District,895,Beijing,21
1179,40.1891499999999,116.19459,Changping District,898,Hebei,4
778,40.2260399999999,116.31401,Changping District,898,Hebei,4
392,40.33977,116.57284,Huairou District,897,Hebei,4
2695,40.131391,116.271648,Changping District,904,Beijing,21
1012,40.012225,116.686888999999,Tongzhou District,905,Hebei,4
974,40.28665,116.62183,Huairou District,897,Hebei,4
1882,40.34212,116.753136,Miyun District,906,Hebei,4
2390,40.258954,116.624878,Shunyi District,907,Hebei,4
652,39.8521199999999,116.12813,Fengtai District,908,Beijing,21
50,39.8234399999999,116.04262,Fangshan District,909,Hebei,4
447,39.769257,115.996898,Fangshan District,909,Hebei,4
1939,39.719115,115.937404,Fangshan District,909,Hebei,4
742,39.6494599999999,115.843866,Fangshan District,909,Hebei,4
195,39.6214,115.799632,Fangshan District,909,Hebei,4
26,39.6359229999999,115.713393999999,Fangshan District,909,Hebei,4
930,39.661247,115.536856,Fangshan District,909,Hebei,4
2407,39.665751,116.40967,Daxing District,902,Hebei,4
759,39.6215559999999,116.499224,Daxing District,902,Hebei,4
388,39.8660959999999,116.378615999999,Dongcheng District,901,Beijing,21
58,31.19346,121.32074,Minhang District,910,Zhejiang,9
1265,30.983384,121.229999,Songjiang District,911,Zhejiang,9
2203,30.893526,121.089164,Jinshan District,912,Zhejiang,9
753,31.3145999999999,121.15832,Jiading District,913,Jiangsu,6
445,31.2809099999999,121.30947,Jiading District,913,Jiangsu,6
59,31.262512,121.402955,Putuo District,914,Jiangsu,6
56,31.1533039999999,121.429489,Xuhui District,915,Zhejiang,9
1267,30.9998,121.22794,Songjiang District,911,Zhejiang,9
1538,30.86184,121.548109999999,Fengxian District,916,Zhejiang,9
1947,30.884926,121.850117,Pudong,917,Zhejiang,9
2506,39.902754,116.484568999999,Chaoyang District,918,Beijing,21
1512,36.26214,111.67162,Huozhou,2,Shanxi,0
1835,35.6126999999999,110.99518,Xinjiang County,14,Shanxi,0
1704,34.7629299999999,105.33231,Maiji,10,Gansu,2
2314,34.9523799999999,104.70544,Maiji,10,Gansu,2
202,40.911614,108.04987,天吉太镇,445,Inner Mongolia,5
160,39.67007,106.805229999999,三道坎街道办,27,Inner Mongolia,5
47,34.6872249999999,111.080848,Sanmenxia,57,Henan,8
269,32.12876,114.08216,Zhumadian City,564,Henan,8
1620,32.11177,115.10272,Gushi County,774,Henan,8
177,29.7105989999999,116.012415,Hukou,789,Jiangxi,11
514,28.44295,115.96129,Qingshanhu District,599,Jiangxi,11
2281,41.9873699999999,121.63728,Xinmin City,208,Liaoning,13
1569,41.77687,121.42026,Beipiao City,205,Liaoning,13
2234,41.124115,121.1392,Taihe District,206,Liaoning,13
1903,42.6392969999999,120.0013,古鲁板蒿镇,296,Inner Mongolia,5
582,42.4834699999999,119.640333,古鲁板蒿镇,296,Inner Mongolia,5
1874,42.2446899999999,118.635,站前街道办,112,Inner Mongolia,5
1407,34.87039,110.45385,Yuncheng,124,Shanxi,0
2284,32.9675999999999,106.03746,Lueyang County,125,Shaanxi,1
1189,32.384309,105.641771,Xiaxi,158,Sichuan,15
666,41.61374,122.14757,Shenyang City,188,Liaoning,13
1886,46.64459,127.0155,兴福乡,426,Heilongjiang,17
1220,46.95848,128.878379999999,铁力镇,140,Heilongjiang,17
434,47.13342,129.28038,Dajingshan,216,Heilongjiang,17
2373,46.6523699999999,129.75819,Tangyuan,141,Heilongjiang,17
1522,46.7283199999999,129.63879,Tangyuan,141,Heilongjiang,17
1646,35.22245,113.23499,Bo'ai County,149,Henan,8
1115,35.3057799999999,113.859669999999,Huojia County,447,Henan,8
2350,37.91864,105.93183,Tongxin County,493,Ningxia,18
115,37.55554,105.66741,Zhongning,497,Ningxia,18
1048,33.7688399999999,106.08785,Maiji,10,Gansu,2
962,44.613308,123.368762,Songyuan City,159,Jilin,16
895,44.716002,123.480551,Songyuan City,159,Jilin,16
777,45.00484,123.802499999999,Songyuan City,159,Jilin,16
1528,45.2711499999999,124.04492,Songyuan City,159,Jilin,16
631,45.5168669999999,124.239237,Da'an,160,Jilin,16
1150,45.7107699999999,124.41339,Honggang District,161,Heilongjiang,17
378,45.87156,124.5419,Honggang District,161,Heilongjiang,17
700,45.9391699999999,124.586699999999,Honggang District,161,Heilongjiang,17
1837,45.99461,124.57087,Honggang District,161,Heilongjiang,17
1120,46.13118,124.61933,Honggang District,161,Heilongjiang,17
1279,46.34465,124.764129999999,Honggang District,161,Heilongjiang,17
637,46.656854,124.886995,Ranghulu,437,Heilongjiang,17
2469,47.33932,123.99459,Jianhua Direct Administrated Area,276,Heilongjiang,17
1718,45.61722,122.86238,Tongyu,163,Jilin,16
1514,45.3403899999999,122.8091,Tongyu,163,Jilin,16
644,43.52537,118.63958,林西镇,166,Inner Mongolia,5
1328,42.67611,115.93884,Zhengxiangbai Banner,168,Inner Mongolia,5
509,28.32456,109.734889999999,Xupu,478,Hunan,19
2439,27.85539,109.80305,Xupu,478,Hunan,19
2154,26.31587,109.63232,Jingzhou,173,Hunan,19
1656,26.13111,109.62339,Jingzhou,173,Hunan,19
1300,24.3071799999999,109.38764,Laibin,177,Guangxi,20
589,42.9655899999999,129.841379999999,Wangqing County,233,Jilin,16
1937,44.4078599999999,126.95437,Shulan,305,Jilin,16
2207,39.08809,121.72751,Dalian,183,Liaoning,13
2359,41.1126,122.985969999999,Lishan District,285,Liaoning,13
1358,44.8142799999999,129.07494,Harbin,138,Heilongjiang,17
865,44.5791699999999,129.101589999999,Hailin,189,Heilongjiang,17
1661,44.5903599999999,129.6125,Hailin,189,Heilongjiang,17
297,43.2100099999999,124.06143,Changtu,135,Liaoning,13
1429,46.77134,123.684389999999,Ang'angxi,278,Heilongjiang,17
846,47.8697829999999,124.503808,Fuyu,194,Heilongjiang,17
191,47.96096,124.5484,Fuyu,194,Heilongjiang,17
584,48.1037699999999,124.61689,Fuyu,194,Heilongjiang,17
1091,48.20552,124.63061,Tongjiang Subdistrict,195,Heilongjiang,17
304,48.350729,124.696811999999,Tongjiang Subdistrict,195,Heilongjiang,17
1917,48.6509799999999,125.00642,Tongjiang Subdistrict,195,Heilongjiang,17
244,48.826203,125.164395,鹤山农场,196,Heilongjiang,17
174,48.881819,125.256185,Nenjiang,197,Heilongjiang,17
280,48.2845,124.64263,Tongjiang Subdistrict,195,Heilongjiang,17
2465,45.2140199999999,122.82422,Tongyu,163,Jilin,16
938,46.5984899999999,123.54174,Tailai,193,Heilongjiang,17
1200,46.9752799999999,129.48999,Dajingshan,216,Heilongjiang,17
485,47.9615,125.680589,Keshan,218,Heilongjiang,17
283,48.1605899999999,126.21137,兆麟街道办事处,219,Heilongjiang,17
2148,47.7679499999999,126.76066,赵光农场,220,Heilongjiang,17
1231,41.29516,123.75881,Nanfen District,224,Liaoning,13
1438,40.3108999999999,124.20908,Fengcheng City,223,Liaoning,13
215,40.2597299999999,124.27538,Fengcheng City,223,Liaoning,13
137,40.124974,124.389134,Fengcheng City,223,Liaoning,13
1984,40.87883,123.91119,Fengcheng City,223,Liaoning,13
581,46.9285089999999,127.003193999999,东富乡,423,Heilongjiang,17
1011,47.0624299999999,127.005399999999,东富乡,423,Heilongjiang,17
103,47.4107899999999,127.11293,Suiling,222,Heilongjiang,17
1077,47.59387,126.942899999999,Hailun,221,Heilongjiang,17
1525,47.67005,126.87794,Hailun,221,Heilongjiang,17
1238,47.94032,126.75687,赵光农场,220,Heilongjiang,17
605,47.5524199999999,124.23331,Youyi,262,Heilongjiang,17
507,43.858792,126.574029999999,Yongji,750,Jilin,16
2431,43.8762499999999,129.28922,Ning'an,234,Heilongjiang,17
1112,43.9411899999999,129.261339999999,Ning'an,234,Heilongjiang,17
2380,44.019984,129.205216,Ning'an,234,Heilongjiang,17
77,44.11804,129.22531,Ning'an,234,Heilongjiang,17
1147,42.0200499999999,122.17685,Xinmin City,208,Liaoning,13
1806,40.9281399999999,123.8165,Nanfen District,224,Liaoning,13
1049,38.4196999999999,112.74655,Yuanping City,238,Shanxi,0
749,39.0068899999999,112.31918,Shenchi,440,Shanxi,0
2112,36.3813699999999,111.69949,Huozhou,2,Shanxi,0
1556,32.50148,115.41209,Gushi County,774,Henan,8
1916,42.1900699999999,118.27333,站前街道办,112,Inner Mongolia,5
1926,46.07762,125.99874,Shuangcheng District,190,Heilongjiang,17
1261,50.5289039999999,124.246557,Jiagedaqi,199,Heilongjiang,17
1915,50.619509,124.270129,Jiagedaqi,199,Heilongjiang,17
842,50.7953899999999,124.28675,Jiagedaqi,199,Heilongjiang,17
489,50.9208939999999,124.319754,Jiagedaqi,199,Heilongjiang,17
640,51.0050999999999,124.200419999999,Jiagedaqi,199,Heilongjiang,17
377,51.073393,124.195673,Jiagedaqi,199,Heilongjiang,17
1128,51.21202,124.214969999999,Jiagedaqi,199,Heilongjiang,17
702,51.32641,124.32456,Jiagedaqi,199,Heilongjiang,17
610,51.4515999999999,124.28991,Jiagedaqi,199,Heilongjiang,17
620,51.79083,124.53664,Jiagedaqi,199,Heilongjiang,17
1790,51.94961,124.61441,Jiagedaqi,199,Heilongjiang,17
1914,52.0435599999999,124.6941,Jiagedaqi,199,Heilongjiang,17
606,52.2421989999999,124.721829,碧7k镇,457,Heilongjiang,17
1883,52.494593,124.606353,碧7k镇,457,Heilongjiang,17
1696,52.5896899999999,124.54678,碧7k镇,457,Heilongjiang,17
1761,52.70391,123.87939,碧7k镇,457,Heilongjiang,17
590,52.93235,122.792689999999,Mohe,256,Heilongjiang,17
1155,49.0691199999999,125.28252,Nenjiang,197,Heilongjiang,17
2346,48.103765,124.616530999999,Fuyu,194,Heilongjiang,17
1866,47.1169,123.91405,Ang'angxi,278,Heilongjiang,17
2025,47.2468399999999,123.54979,Fularji District,260,Heilongjiang,17
2141,40.9694849999999,123.757972,Nanfen District,224,Liaoning,13
1793,47.51552,122.88327,Longjiang,258,Heilongjiang,17
2321,44.8269099999999,125.93917,Songyuan City,159,Jilin,16
1836,44.5273299999999,130.26112,Ning'an,234,Heilongjiang,17
246,44.6000599999999,130.35362,Suifenhe,261,Heilongjiang,17
67,44.67137,130.44745,Suifenhe,261,Heilongjiang,17
2378,44.68363,130.555579999999,Mashan,270,Heilongjiang,17
1865,44.5983799999999,130.61193,Suifenhe,261,Heilongjiang,17
1890,44.42188,130.8947,Suifenhe,261,Heilongjiang,17
820,47.866818,124.864705,Ranghulu,437,Heilongjiang,17
192,48.4900499999999,126.64143,沾河林业局,264,Heilongjiang,17
2486,48.6862799999999,126.71612,沾河林业局,264,Heilongjiang,17
2124,49.1416809999999,127.238722,Sunwu,266,Heilongjiang,17
1622,49.7389069999999,127.370028,Sunwu,266,Heilongjiang,17
2060,49.9035999999999,127.34846,锦河农场,267,Heilongjiang,17
1310,44.7673899999999,129.687099999999,Lishu District,275,Heilongjiang,17
1232,44.876544,129.858066,Lishu District,275,Heilongjiang,17
798,45.02877,129.97799,Lishu District,275,Heilongjiang,17
1344,45.11925,130.02937,Lishu District,275,Heilongjiang,17
1398,45.339319,131.477787,Jiguan District,272,Heilongjiang,17
2462,45.40921,131.624699999999,Mishan,274,Heilongjiang,17
93,45.294493,131.333332,Jidong,273,Heilongjiang,17
668,44.57086,129.902279999999,Ning'an,234,Heilongjiang,17
2723,44.5595289999999,130.67831,Suifenhe,261,Heilongjiang,17
2722,44.4410189999999,130.828256,Suifenhe,261,Heilongjiang,17
1799,44.5453699999999,129.759516999999,Ning'an,234,Heilongjiang,17
239,44.54072,130.01929,Ning'an,234,Heilongjiang,17
398,44.5176599999999,130.152909999999,Ning'an,234,Heilongjiang,17
298,44.9266599999999,130.54219,Lishu District,275,Heilongjiang,17
1305,45.2361599999999,130.78322,Mashan,270,Heilongjiang,17
772,46.2222399999999,125.64148,安虹街道办事处,252,Heilongjiang,17
349,47.46528,124.1314,Jianhua Direct Administrated Area,276,Heilongjiang,17
292,48.40917,124.7865,Tongjiang Subdistrict,195,Heilongjiang,17
1056,48.5614709999999,124.965127,Tongjiang Subdistrict,195,Heilongjiang,17
1015,48.902523,125.27217,Nenjiang,197,Heilongjiang,17
636,46.5986699999999,125.01187,Longfeng District,251,Heilongjiang,17
624,46.8766699999999,123.75179,Ang'angxi,278,Heilongjiang,17
1440,46.98724,123.77575,Ang'angxi,278,Heilongjiang,17
1348,47.15518,123.89574,Ang'angxi,278,Heilongjiang,17
1411,46.787011,130.511613,Jiamusi,142,Heilongjiang,17
583,46.7750199999999,130.62761,Jiamusi,142,Heilongjiang,17
695,46.7761629999999,130.724697999999,Jixian,279,Heilongjiang,17
117,46.81177,130.87512,Jixian,279,Heilongjiang,17
408,46.7267799999999,131.37458,Jixian,279,Heilongjiang,17
1857,46.72607,131.59555,Youyi,262,Heilongjiang,17
178,46.9198999999999,131.95362,Youyi,262,Heilongjiang,17
823,47.23751,132.046969999999,Hegang City,284,Heilongjiang,17
515,47.3082169999999,132.337167999999,Hegang City,284,Heilongjiang,17
479,47.3096699999999,132.497919999999,Hegang City,284,Heilongjiang,17
1098,47.3620299999999,133.06351,Hegang City,284,Heilongjiang,17
371,47.54417,133.12455,Hegang City,284,Heilongjiang,17
988,47.2465899999999,132.63645,Hegang City,284,Heilongjiang,17
1335,44.6779799999999,129.67558,Hailin,189,Heilongjiang,17
209,44.82083,129.79243,Lishu District,275,Heilongjiang,17
517,45.196807,130.095890999999,Mashan,270,Heilongjiang,17
486,45.35486,130.29472,Linkou,269,Heilongjiang,17
224,45.397294,130.432311,Mashan,270,Heilongjiang,17
2341,45.452562,130.575562999999,Mashan,270,Heilongjiang,17
2026,45.56949,130.62348,Qitaihe City,281,Heilongjiang,17
255,45.62773,130.576439999999,Qitaihe City,281,Heilongjiang,17
2149,45.7118899999999,130.54666,Qitaihe City,281,Heilongjiang,17
1241,45.92253,130.56388,Qitaihe City,281,Heilongjiang,17
271,46.0047399999999,130.53027,Qitaihe City,281,Heilongjiang,17
2277,46.108879,130.523891999999,Huanan,282,Heilongjiang,17
740,46.42199,130.66011,Huanan,282,Heilongjiang,17
1709,46.5974399999999,130.657649999999,Huanan,282,Heilongjiang,17
2249,46.73603,130.481879999999,Jiamusi,142,Heilongjiang,17
667,45.8439199999999,130.58204,Qitaihe City,281,Heilongjiang,17
2426,47.05286,130.29202,Hegang City,284,Heilongjiang,17
1330,41.199399,123.736543999999,Nanfen District,224,Liaoning,13
2669,41.219045,123.70733,Nanfen District,224,Liaoning,13
1778,41.4515,123.72351,Nanfen District,224,Liaoning,13
1379,41.49318,123.68324,Nanfen District,224,Liaoning,13
2659,41.354132,123.900947,Nanfen District,224,Liaoning,13
2812,41.39453,123.984735,Fengcheng City,223,Liaoning,13
2719,41.384456,124.052518,Fengcheng City,223,Liaoning,13
2749,41.344709,124.064366,Fengcheng City,223,Liaoning,13
2767,41.3168039999999,124.130142,Fengcheng City,223,Liaoning,13
712,41.53197,123.61863,Shenyang City,188,Liaoning,13
717,41.34673,123.81984,Nanfen District,224,Liaoning,13
2147,41.754249,125.982276,Ji'an,299,Jilin,16
2418,41.76193,126.18101,Ji'an,299,Jilin,16
1998,41.8040999999999,126.24455,Ji'an,299,Jilin,16
2159,41.84441,126.28895,Ji'an,299,Jilin,16
1918,41.8798999999999,126.35423,Ji'an,299,Jilin,16
1722,41.9531289999999,126.457267,Linjiang City,300,Jilin,16
533,41.994903,126.544057,Jiangyuan,286,Jilin,16
619,42.0788629999999,126.775595999999,Fusong,287,Jilin,16
1589,42.06635,126.90007,Fusong,287,Jilin,16
1263,42.0482209999999,127.109426,Fusong,287,Jilin,16
1386,42.128148,127.176018,Fusong,287,Jilin,16
233,42.17631,127.24051,Fusong,287,Jilin,16
1487,42.33988,127.540679999999,Fusong,287,Jilin,16
1788,42.51339,127.69989,Fusong,287,Jilin,16
2338,42.51337,127.81476,Antu County,180,Jilin,16
2748,40.982702,119.07152,Chaoyang City,203,Liaoning,13
2528,40.922134,119.07983,Chaoyang City,203,Liaoning,13
2527,40.749381,119.122646,Huludao City,72,Liaoning,13
2783,40.7257529999999,119.141909,Huludao City,72,Liaoning,13
2683,40.816267,119.392187,Chaoyang City,203,Liaoning,13
2732,40.8606139999999,119.445871,Chaoyang City,203,Liaoning,13
2597,40.885463,119.504966,Chaoyang City,203,Liaoning,13
2778,40.9141279999999,119.552612,Chaoyang City,203,Liaoning,13
2653,40.87859,119.756246,Chaoyang City,203,Liaoning,13
2716,40.730913,120.109213,Huludao City,72,Liaoning,13
2546,40.9040049999999,121.012276,Taihe District,206,Liaoning,13
1343,43.969602,126.553276999999,Yongji,750,Jilin,16
220,44.0663309999999,126.537834,Yongji,750,Jilin,16
626,44.163428,126.58076,Yushu City,289,Jilin,16
120,44.25164,126.71458,Shulan,305,Jilin,16
508,44.2883,126.803079999999,Shulan,305,Jilin,16
2681,41.263812,124.228052,Fengcheng City,223,Liaoning,13
2734,41.247664,124.346678,Fengcheng City,223,Liaoning,13
1628,40.8622599999999,124.56636,Fengcheng City,223,Liaoning,13
679,40.970137,124.693609,Haicheng City,192,Liaoning,13
2146,41.67929,125.7594,Liuhe,304,Jilin,16
680,40.81492,124.50761,Fengcheng City,223,Liaoning,13
2484,40.81958,124.648619999999,Kuandian,291,Liaoning,13
1408,40.55848,124.842789999999,Fengcheng City,223,Liaoning,13
2270,40.48174,124.811205,Fengcheng City,223,Liaoning,13
2706,41.4585799999999,119.556218,Chaoyang City,203,Liaoning,13
193,41.698712,119.276939,Harqin Banner,293,Inner Mongolia,5
1420,41.7988319999999,119.266043999999,Harqin Banner,293,Inner Mongolia,5
1644,42.139462,119.276188,平庄镇,294,Inner Mongolia,5
274,42.2346799999999,119.242009999999,站前街道办,112,Inner Mongolia,5
2493,42.4180679999999,119.330971,元宝山镇,295,Inner Mongolia,5
2539,42.351502,119.418415,元宝山镇,295,Inner Mongolia,5
2697,42.3592379999999,119.449061,元宝山镇,295,Inner Mongolia,5
2765,42.404434,119.555092,古鲁板蒿镇,296,Inner Mongolia,5
2619,42.57907,119.735707,古鲁板蒿镇,296,Inner Mongolia,5
2494,42.644505,120.153166,古鲁板蒿镇,296,Inner Mongolia,5
2694,42.7071219999999,120.257598,Tongliao City,111,Inner Mongolia,5
2776,42.7169189999999,120.335607999999,Tongliao City,111,Inner Mongolia,5
2712,42.358725,119.170533,元宝山镇,295,Inner Mongolia,5
2593,43.96475,126.751634999999,Shulan,305,Jilin,16
2730,43.9108129999999,126.961738,Shulan,305,Jilin,16
2629,43.941101,127.084915,Shulan,305,Jilin,16
2612,43.927233,127.189002,Shulan,305,Jilin,16
2764,43.89473,127.266779,Shulan,305,Jilin,16
1738,43.58203,127.56082,Dunhua City,181,Jilin,16
2448,43.6419199999999,127.72788,Dunhua City,181,Jilin,16
1225,42.872957,129.393008,Longjing City,430,Jilin,16
1016,46.20022,121.732519999999,Ulanhot,162,Inner Mongolia,5
657,46.3124899999999,121.38382,德佰斯镇,297,Inner Mongolia,5
2641,46.408154,121.421344,德佰斯镇,297,Inner Mongolia,5
1851,46.60289,121.24224,德佰斯镇,297,Inner Mongolia,5
1183,46.712116,120.833986,德佰斯镇,297,Inner Mongolia,5
203,46.7706409999999,120.319524,德佰斯镇,297,Inner Mongolia,5
2658,46.8799739999999,120.2542,Arxan,298,Inner Mongolia,5
1737,47.0494899999999,120.10154,Arxan,298,Inner Mongolia,5
2656,47.144981,120.103201,Arxan,298,Inner Mongolia,5
2508,47.1127049999999,120.036815,Arxan,298,Inner Mongolia,5
104,41.77094,126.044286,Ji'an,299,Jilin,16
1391,41.77656,126.12257,Ji'an,299,Jilin,16
2735,41.72321,126.210264,Ji'an,299,Jilin,16
2559,41.5988929999999,126.255709999999,Ji'an,299,Jilin,16
2704,41.5177389999999,126.297164,Ji'an,299,Jilin,16
2610,41.4113109999999,126.299955,Ji'an,299,Jilin,16
2579,41.336855,126.342115,Ji'an,299,Jilin,16
2757,41.284801,126.301609,Ji'an,299,Jilin,16
2621,41.95684,126.605566,Linjiang City,300,Jilin,16
2707,41.9622579999999,126.558848,Linjiang City,300,Jilin,16
37,43.3716,123.720389999999,Siping City,143,Liaoning,13
2678,43.232942,123.940518999999,Changtu,135,Liaoning,13
2680,43.1881479999999,124.271347,Changtu,135,Liaoning,13
2497,42.926735,125.001396,Longshan District,301,Jilin,16
2386,42.1815199999999,125.90306,Liuhe,304,Jilin,16
213,42.1433299999999,125.882375,Liuhe,304,Jilin,16
40,42.05579,125.75984,Liuhe,304,Jilin,16
2736,41.9578259999999,125.726174,Meihekou,303,Jilin,16
2543,41.8677769999999,125.728998,Liuhe,304,Jilin,16
2537,41.788946,125.830166,Liuhe,304,Jilin,16
2740,44.110782,126.056151,Changchun City,136,Jilin,16
893,44.0703049999999,126.08614,Changchun City,136,Jilin,16
369,44.193063,126.619341,Yushu City,289,Jilin,16
2775,44.6997539999999,126.734112,Yushu City,289,Jilin,16
