node,lat,lon,geometry,city,state
1273,42.279468,127.541399,POINT (127.541399 42.279468),,Jilin
1025,42.4447529999999,127.627675,POINT (127.627675 42.4447529999999),,Jilin
186,42.509663,127.888889,POINT (127.888889 42.509663),,Jilin
1629,42.4947299999999,128.026379999999,POINT (128.026379999999 42.4947299999999),Antu County,Jilin
538,42.55552,128.995499999999,POINT (128.995499999999 42.55552),,Jilin
2470,42.784616,129.438464,POINT (129.438464 42.784616),Longjing City,Jilin
405,42.6210919999999,129.046971,POINT (129.046971 42.6210919999999),Helong,Jilin
1274,42.4869929999999,128.593769,POINT (128.593769 42.4869929999999),,Jilin
1986,42.554803,128.371896999999,POINT (128.371896999999 42.554803),,Jilin
1268,42.571852,128.339004999999,POINT (128.339004999999 42.571852),Antu County,Jilin
310,41.88924,123.25576,POINT (123.25576 41.88924),Shenyang City,Liaoning
1457,41.8690489999999,123.285321999999,POINT (123.285321999999 41.8690489999999),Shenyang City,Liaoning
638,41.834429,123.357375,POINT (123.357375 41.834429),Huanggu District,Liaoning
762,41.1675499999999,123.42883,POINT (123.42883 41.1675499999999),Gongchangling District,Liaoning
1132,41.17038,123.52217,POINT (123.52217 41.17038),Liaoyang City,Liaoning
824,41.1813399999999,123.55878,POINT (123.55878 41.1813399999999),Liaoyang City,Liaoning
1012,40.012225,116.686888999999,POINT (116.686888999999 40.012225),Tongzhou District,
974,40.28665,116.62183,POINT (116.62183 40.28665),Huairou District,
1882,40.34212,116.753136,POINT (116.753136 40.34212),Miyun District,
309,40.3957899999999,117.31587,POINT (117.31587 40.3957899999999),Chengde City,Hebei
370,40.40104,117.41253,POINT (117.41253 40.40104),Chengde City,Hebei
401,40.5207729999999,117.603877999999,POINT (117.603877999999 40.5207729999999),Chengde City,Hebei
1510,40.5713099999999,117.69489,POINT (117.69489 40.5713099999999),Chengde City,Hebei
66,40.60307,117.74119,POINT (117.74119 40.60307),Chengde City,Hebei
444,40.7345919999999,117.831098,POINT (117.831098 40.7345919999999),Chengde County,Hebei
1140,40.77458,117.88141,POINT (117.88141 40.77458),Chengde County,Hebei
2054,40.8071709999999,117.975258,POINT (117.975258 40.8071709999999),Chengde City,Hebei
54,40.8252799999999,118.04749,POINT (118.04749 40.8252799999999),Chengde City,Hebei
55,40.838765,118.059211,POINT (118.059211 40.838765),Chengde City,Hebei
2390,40.258954,116.624878,POINT (116.624878 40.258954),Shunyi District,
1708,40.78866,118.26503,POINT (118.26503 40.78866),Chengde County,Hebei
1396,40.7784199999999,118.35115,POINT (118.35115 40.7784199999999),Chengde County,Hebei
1349,40.78575,118.40485,POINT (118.40485 40.78575),Chengde County,Hebei
64,40.7964199999999,118.48078,POINT (118.48078 40.7964199999999),Chengde County,Hebei
641,40.8513409999999,118.550388,POINT (118.550388 40.8513409999999),Chengde County,Hebei
652,39.8521199999999,116.12813,POINT (116.12813 39.8521199999999),Fengtai District,
50,39.8234399999999,116.04262,POINT (116.04262 39.8234399999999),Fangshan District,
447,39.769257,115.996898,POINT (115.996898 39.769257),Fangshan District,
1651,39.74994,115.95873,POINT (115.95873 39.74994),Fangshan District,Beijing
1939,39.719115,115.937404,POINT (115.937404 39.719115),Fangshan District,
742,39.6494599999999,115.843866,POINT (115.843866 39.6494599999999),Fangshan District,
195,39.6214,115.799632,POINT (115.799632 39.6214),Fangshan District,
26,39.6359229999999,115.713393999999,POINT (115.713393999999 39.6359229999999),Fangshan District,
404,39.64737,115.58934,POINT (115.58934 39.64737),Fangshan District,Beijing
930,39.661247,115.536856,POINT (115.536856 39.661247),Fangshan District,
2195,39.67159,115.454156,POINT (115.454156 39.67159),Baoding City,Hebei
1749,39.6838249999999,115.393193,POINT (115.393193 39.6838249999999),Baoding City,Hebei
1819,39.67475,115.341179999999,POINT (115.341179999999 39.67475),Baoding City,Hebei
1736,39.6465299999999,115.28901,POINT (115.28901 39.6465299999999),Baoding City,Hebei
1272,39.61401,115.25644,POINT (115.25644 39.61401),Baoding City,Hebei
428,39.54961,115.26271,POINT (115.26271 39.54961),Baoding City,Hebei
704,39.49076,115.23208,POINT (115.23208 39.49076),Baoding City,Hebei
1853,39.44879,115.171629999999,POINT (115.171629999999 39.44879),Baoding City,Hebei
655,39.4280309999999,115.091819,POINT (115.091819 39.4280309999999),Baoding City,Hebei
608,39.4297699999999,115.00778,POINT (115.00778 39.4297699999999),Baoding City,Hebei
1679,39.4014239999999,114.937431,POINT (114.937431 39.4014239999999),Baoding City,Hebei
1523,39.3667469999999,114.832977,POINT (114.832977 39.3667469999999),Baoding City,Hebei
395,39.4024509999999,114.62461,POINT (114.62461 39.4024509999999),Baoding City,Hebei
1542,39.3717499999999,114.71243,POINT (114.71243 39.3717499999999),Baoding City,Hebei
850,39.40198,114.62934,POINT (114.62934 39.40198),Baoding City,Hebei
1941,39.3937499999999,114.54781,POINT (114.54781 39.3937499999999),Baoding City,Hebei
1096,39.40491,114.408959999999,POINT (114.408959999999 39.40491),Datong City,Shanxi
196,39.44868,114.3632,POINT (114.3632 39.44868),Datong City,Shanxi
649,39.480043,114.301347,POINT (114.301347 39.480043),Datong City,Shanxi
2407,39.665751,116.40967,POINT (116.40967 39.665751),Daxing District,
759,39.6215559999999,116.499224,POINT (116.499224 39.6215559999999),Daxing District,
18,39.5794569999999,116.600066,POINT (116.600066 39.5794569999999),Langfang City,Hebei
2009,39.44001,116.84482,POINT (116.84482 39.44001),Langfang City,Hebei
2087,39.39717,116.94963,POINT (116.94963 39.39717),Wuqing District,Tianjin
614,46.6413269999999,124.849287,POINT (124.849287 46.6413269999999),Ranghulu,Heilongjiang
1664,46.5731899999999,124.85016,POINT (124.85016 46.5731899999999),,Heilongjiang
366,46.4052539999999,124.80012,POINT (124.80012 46.4052539999999),Honggang District,Heilongjiang
293,46.29816,124.734669999999,POINT (124.734669999999 46.29816),,Heilongjiang
333,46.2109099999999,124.68092,POINT (124.68092 46.2109099999999),,Heilongjiang
516,46.0694379999999,124.573759999999,POINT (124.573759999999 46.0694379999999),,Heilongjiang
482,37.92123,112.2311,POINT (112.2311 37.92123),Taiyuan City,Shanxi
483,37.91794,112.16468,POINT (112.16468 37.91794),Taiyuan City,Shanxi
2236,37.956868,112.061513,POINT (112.061513 37.956868),Taiyuan City,Shanxi
736,37.1013299999999,111.825239999999,POINT (111.825239999999 37.1013299999999),,Shanxi
739,37.13982,111.77486,POINT (111.77486 37.13982),Xiaoyi,Shanxi
1719,37.1342199999999,111.71144,POINT (111.71144 37.1342199999999),Xiaoyi,Shanxi
287,37.0899399999999,111.61032,POINT (111.61032 37.0899399999999),,Shanxi
2290,37.0742899999999,111.552732,POINT (111.552732 37.0742899999999),,Shanxi
1632,39.4623599999999,114.22194,POINT (114.22194 39.4623599999999),Datong City,Shanxi
926,39.3267,113.97794,POINT (113.97794 39.3267),Datong City,Shanxi
94,39.26312,113.90702,POINT (113.90702 39.26312),,Shanxi
86,39.2661599999999,113.83024,POINT (113.83024 39.2661599999999),,Shanxi
664,39.28643,113.7329,POINT (113.7329 39.28643),,Shanxi
204,39.265295,113.566233,POINT (113.566233 39.265295),,Shanxi
1856,39.1651,113.27345,POINT (113.27345 39.1651),,Shanxi
70,39.1498599999999,113.17829,POINT (113.17829 39.1498599999999),,Shanxi
1288,39.1324899999999,113.094506,POINT (113.094506 39.1324899999999),,Shanxi
237,39.06689,112.95996,POINT (112.95996 39.06689),Dai,Shanxi
2286,39.00504,112.87957,POINT (112.87957 39.00504),,Shanxi
1813,39.08268,112.199479999999,POINT (112.199479999999 39.08268),Shenchi,Shanxi
207,38.9172599999999,111.83399,POINT (111.83399 38.9172599999999),Wuzhai,Shanxi
758,38.81582,111.7082,POINT (111.7082 38.81582),,Shanxi
1830,38.8049529999999,111.652544,POINT (111.652544 38.8049529999999),,Shanxi
873,38.71847,111.58174,POINT (111.58174 38.71847),Kelan,Shanxi
1482,38.6003809999999,113.100819,POINT (113.100819 38.6003809999999),,Shanxi
782,38.4788599999999,112.96096,POINT (112.96096 38.4788599999999),Dingxiang,Shanxi
383,40.6105469999999,109.751452,POINT (109.751452 40.6105469999999),Baotou City,Inner Mongolia
543,40.62622,109.44246,POINT (109.44246 40.62622),Jiuyuan District,Inner Mongolia
1723,40.6280799999999,109.29622,POINT (109.29622 40.6280799999999),Jiuyuan District,Inner Mongolia
301,40.62485,108.9646,POINT (108.9646 40.62485),,Inner Mongolia
157,40.6571599999999,108.77821,POINT (108.77821 40.6571599999999),Urad Front Banner,Inner Mongolia
2059,40.8633779999999,108.359523999999,POINT (108.359523999999 40.8633779999999),,Inner Mongolia
577,40.8705,107.71254,POINT (107.71254 40.8705),天吉太镇,Inner Mongolia
703,40.5896899999999,107.145439999999,POINT (107.145439999999 40.5896899999999),,Inner Mongolia
1257,40.275835,107.043062,POINT (107.043062 40.275835),,Inner Mongolia
1792,39.9409029999999,106.761832,POINT (106.761832 39.9409029999999),,Inner Mongolia
159,39.800676,106.779096,POINT (106.779096 39.800676),,Inner Mongolia
2500,40.6632159999999,109.746945,POINT (109.746945 40.6632159999999),Baotou City,Inner Mongolia
2603,40.708731,109.800325,POINT (109.800325 40.708731),Baotou City,Inner Mongolia
2744,40.7471,109.812873999999,POINT (109.812873999999 40.7471),Baotou City,Inner Mongolia
2645,40.861733,109.815588,POINT (109.815588 40.861733),,Inner Mongolia
2788,40.931052,109.799279,POINT (109.799279 40.931052),,Inner Mongolia
2545,40.980995,109.797706,POINT (109.797706 40.980995),,Inner Mongolia
2705,41.0444249999999,109.79575,POINT (109.79575 41.0444249999999),Baotou City,Inner Mongolia
2496,41.091084,109.771204999999,POINT (109.771204999999 41.091084),Baotou City,Inner Mongolia
2755,41.2280999999999,109.803442,POINT (109.803442 41.2280999999999),Baotou City,Inner Mongolia
2611,41.3945989999999,109.840761,POINT (109.840761 41.3945989999999),Baotou City,Inner Mongolia
2489,41.5298299999999,109.859814,POINT (109.859814 41.5298299999999),Baotou City,Inner Mongolia
2751,41.6158679999999,109.875075,POINT (109.875075 41.6158679999999),Baotou City,Inner Mongolia
2499,41.7732999999999,109.95762,POINT (109.95762 41.7732999999999),Bayan Obo Mining District,Inner Mongolia
2071,43.55449,112.077119999999,POINT (112.077119999999 43.55449),Erenhot City,Inner Mongolia
2103,43.4766899999999,112.14191,POINT (112.14191 43.4766899999999),Erenhot City,Inner Mongolia
1295,43.37724,112.24357,POINT (112.24357 43.37724),Erenhot City,Inner Mongolia
617,43.179931,112.394847,POINT (112.394847 43.179931),,Inner Mongolia
2178,43.0592299999999,112.471329999999,POINT (112.471329999999 43.0592299999999),,Inner Mongolia
1346,42.84584,112.601699999999,POINT (112.601699999999 42.84584),,Inner Mongolia
2229,42.57386,112.7868,POINT (112.7868 42.57386),,Inner Mongolia
1043,42.34174,112.94483,POINT (112.94483 42.34174),,Inner Mongolia
902,42.191313,112.993159,POINT (112.993159 42.191313),,Inner Mongolia
1741,42.11937,113.02172,POINT (113.02172 42.11937),,Inner Mongolia
153,41.999946,113.10063,POINT (113.10063 41.999946),,Inner Mongolia
2306,41.78408,113.14149,POINT (113.14149 41.78408),Ulanqab City,Inner Mongolia
797,41.70295,113.14824,POINT (113.14824 41.70295),Ulanqab City,Inner Mongolia
150,41.63412,113.18919,POINT (113.18919 41.63412),Ulanqab City,Inner Mongolia
1945,41.3823599999999,113.20359,POINT (113.20359 41.3823599999999),Ulanqab City,Inner Mongolia
2090,41.30433,113.24964,POINT (113.24964 41.30433),Ulanqab City,Inner Mongolia
672,41.2076399999999,113.284623,POINT (113.284623 41.2076399999999),Ulanqab City,Inner Mongolia
9,41.07947,113.19259,POINT (113.19259 41.07947),Jining,Inner Mongolia
1997,35.25571,113.64919,POINT (113.64919 35.25571),Huojia County,Henan
1665,35.2496149999999,113.546898,POINT (113.546898 35.2496149999999),Huojia County,Henan
270,35.24306,113.439269999999,POINT (113.439269999999 35.24306),Xiuwu County,Henan
1026,35.23951,113.33624,POINT (113.33624 35.23951),,Henan
1448,35.199711,112.949389,POINT (112.949389 35.199711),Qinyang City,Henan
1097,35.1906299999999,112.83073,POINT (112.83073 35.1906299999999),Qinyang City,Henan
1447,35.16579,112.731059,POINT (112.731059 35.16579),Jiyuan City,Henan
1995,35.1298999999999,112.639619999999,POINT (112.639619999999 35.1298999999999),Jiyuan City,Henan
1520,35.1104899999999,112.57361,POINT (112.57361 35.1104899999999),Jiyuan City,Henan
2121,35.04202,112.5734,POINT (112.5734 35.04202),Jiyuan City,Henan
1713,34.9341,112.508958,POINT (112.508958 34.9341),Mengjin District,Henan
1681,34.8867499999999,112.494829999999,POINT (112.494829999999 34.8867499999999),Mengjin District,Henan
1717,34.8499199999999,112.546499999999,POINT (112.546499999999 34.8499199999999),Mengjin District,Henan
741,34.795814,112.600594,POINT (112.600594 34.795814),Mengjin District,Henan
1845,35.25294,115.30627,POINT (115.30627 35.25294),Mudan District,Shandong
1108,35.3074379999999,114.864593,POINT (114.864593 35.3074379999999),Changyuan City,Henan
1597,35.2323949999999,114.497356,POINT (114.497356 35.2323949999999),,Henan
829,35.225245,114.406948,POINT (114.406948 35.225245),Fengqiu County,Henan
987,35.1465699999999,114.19314,POINT (114.19314 35.1465699999999),Yanjin,Henan
511,35.2830099999999,113.00924,POINT (113.00924 35.2830099999999),Bo'ai County,Henan
731,35.3303599999999,112.96469,POINT (112.96469 35.3303599999999),,Shanxi
82,35.3842799999999,112.92393,POINT (112.92393 35.3842799999999),Zezhou,Shanxi
2068,35.4503199999999,112.87632,POINT (112.87632 35.4503199999999),Jincheng City,Shanxi
1194,35.5103099999999,112.85155,POINT (112.85155 35.5103099999999),Jincheng City,Shanxi
78,35.5704709999999,112.939474,POINT (112.939474 35.5704709999999),Jincheng City,Shanxi
397,35.64772,112.89586,POINT (112.89586 35.64772),,Shanxi
450,35.7268219999999,112.907921,POINT (112.907921 35.7268219999999),Gaoping City,Shanxi
2072,35.8733819999999,112.87418,POINT (112.87418 35.8733819999999),Gaoping City,Shanxi
2113,35.94341,112.85914,POINT (112.85914 35.94341),Jincheng City,Shanxi
2253,36.045169,112.954479,POINT (112.954479 36.045169),Shangdang District,Shanxi
837,36.131194,113.021835999999,POINT (113.021835999999 36.131194),Shangdang District,Shanxi
669,36.2426839999999,113.100559,POINT (113.100559 36.2426839999999),Changzhi City,Shanxi
96,35.9958699999999,112.93008,POINT (112.93008 35.9958699999999),Changzhi City,Shanxi
1760,35.16445,112.5903,POINT (112.5903 35.16445),Jiyuan City,Henan
1801,35.337831,112.61085,POINT (112.61085 35.337831),,Shanxi
2283,35.4926,112.49247,POINT (112.49247 35.4926),Yangcheng County,Shanxi
2754,45.550226,126.399615999999,POINT (126.399615999999 45.550226),Shuangcheng District,Heilongjiang
2745,45.6760719999999,126.551362999999,POINT (126.551362999999 45.6760719999999),Harbin,Heilongjiang
1791,52.1179899999999,123.66638,POINT (123.66638 52.1179899999999),碧7k镇,Heilongjiang
527,52.03548,123.60583,POINT (123.60583 52.03548),呼中镇,Heilongjiang
531,51.73328,123.57794,POINT (123.57794 51.73328),,Heilongjiang
774,51.6106199999999,124.15937,POINT (124.15937 51.6106199999999),,Heilongjiang
1394,34.53445,108.94677,POINT (108.94677 34.53445),Jingyang County,Shaanxi
25,34.605201,108.947712,POINT (108.947712 34.605201),Sanyuan County,Shaanxi
2278,34.6684199999999,109.229029999999,POINT (109.229029999999 34.6684199999999),Xi'an,Shaanxi
2361,34.9701999999999,109.936359999999,POINT (109.936359999999 34.9701999999999),Weinan City,Shaanxi
2213,34.8223199999999,109.46901,POINT (109.46901 34.8223199999999),Pucheng County,Shaanxi
1347,38.2794749999999,109.726738,POINT (109.726738 38.2794749999999),Yuyang District,Shaanxi
1848,37.7480499999999,110.1729,POINT (110.1729 37.7480499999999),Yulin Municipality,Shaanxi
1887,37.54744,110.26432,POINT (110.26432 37.54744),Yulin Municipality,Shaanxi
1570,37.0889,110.12114,POINT (110.12114 37.0889),Yulin Municipality,Shaanxi
729,37.15317,109.74768,POINT (109.74768 37.15317),Zichang,Shaanxi
986,36.55745,109.48121,POINT (109.48121 36.55745),Yan'an City,Shaanxi
1701,36.278156,109.34684,POINT (109.34684 36.278156),Yan'an City,Shaanxi
818,35.9877899999999,109.37976,POINT (109.37976 35.9877899999999),Yan'an City,Shaanxi
2457,35.6195799999999,109.35664,POINT (109.35664 35.6195799999999),Luochuan County,Shaanxi
600,35.0921499999999,109.82419,POINT (109.82419 35.0921499999999),Pucheng County,Shaanxi
735,34.9771399999999,109.76667,POINT (109.76667 34.9771399999999),Pucheng County,Shaanxi
2017,34.9349399999999,109.55956,POINT (109.55956 34.9349399999999),Pucheng County,Shaanxi
562,33.52628,110.901039999999,POINT (110.901039999999 33.52628),Shangnan County,Shaanxi
138,33.6801299999999,110.35422,POINT (110.35422 33.6801299999999),Shangluo City,Shaanxi
564,33.82148,110.0188,POINT (110.0188 33.82148),Shangluo City,Shaanxi
1787,34.057751,109.847297,POINT (109.847297 34.057751),,Shaanxi
744,30.63523,118.99245,POINT (118.99245 30.63523),Xuancheng City,Anhui
1892,30.06633,118.57993,POINT (118.57993 30.06633),Xuancheng City,Anhui
1360,29.8607599999999,118.41359,POINT (118.41359 29.8607599999999),Huangshan City,Anhui
2444,29.72227,118.3222,POINT (118.3222 29.72227),Huangshan City,Anhui
1667,28.68657,109.98241,POINT (109.98241 28.68657),,Hunan
1067,29.4166999999999,111.11941,POINT (111.11941 29.4166999999999),,Hunan
1783,29.6,111.433711,POINT (111.433711 29.6),Changde,Hunan
1627,29.6331799999999,111.75868,POINT (111.75868 29.6331799999999),Changde,Hunan
612,26.20699,109.62222,POINT (109.62222 26.20699),,Hunan
1339,28.2868959999999,109.056349999999,POINT (109.056349999999 28.2868959999999),,Chongqing
1264,28.076601,108.973073,POINT (108.973073 28.076601),Songtao Miao Autonomous County,Guizhou
1319,27.8599299999999,109.02043,POINT (109.02043 27.8599299999999),,Guizhou
2221,27.74023,109.2046,POINT (109.2046 27.74023),Tongren,Guizhou
2232,27.73302,109.938753,POINT (109.938753 27.73302),,Hunan
1752,28.5386899999999,112.342119999999,POINT (112.342119999999 28.5386899999999),Yiyang,Hunan
723,27.7393299999999,112.00612,POINT (112.00612 27.7393299999999),Louxing District,Hunan
1543,27.68408,111.67576,POINT (111.67576 27.68408),Loudi,Hunan
350,27.658953,111.467355,POINT (111.467355 27.658953),Lengshuijiang,Hunan
1119,27.7279899999999,111.30291,POINT (111.30291 27.7279899999999),Loudi,Hunan
755,28.0353099999999,111.099254,POINT (111.099254 28.0353099999999),,Hunan
248,28.04925,110.71566,POINT (110.71566 28.04925),,Hunan
1590,27.92653,110.57787,POINT (110.57787 27.92653),Xupu,Hunan
2125,27.87862,110.255579999999,POINT (110.255579999999 27.87862),,Hunan
1138,27.34869,109.19631,POINT (109.19631 27.34869),Xinhuang,Hunan
63,25.69885,104.506631,POINT (104.506631 25.69885),,Guizhou
2412,25.61473,104.528009999999,POINT (104.528009999999 25.61473),Liupanshui,Guizhou
1698,25.384079,104.653809,POINT (104.653809 25.384079),Liupanshui,Guizhou
1127,25.323051,104.672209,POINT (104.672209 25.323051),Xingyi,Guizhou
654,25.205427,104.716487,POINT (104.716487 25.205427),,Yunnan
2358,25.1117339999999,104.694643,POINT (104.694643 25.1117339999999),Xingyi,Guizhou
871,25.11231,104.695672,POINT (104.695672 25.11231),Xingyi,Guizhou
841,25.043406,104.588641999999,POINT (104.588641999999 25.043406),,Yunnan
1428,24.9709,104.47917,POINT (104.47917 24.9709),,Yunnan
1946,24.954543,104.389472,POINT (104.389472 24.954543),,Yunnan
1900,24.90794,104.316019999999,POINT (104.316019999999 24.90794),Luoping,Yunnan
1907,24.845908,104.275092,POINT (104.275092 24.845908),,Yunnan
116,24.8062089999999,104.257019,POINT (104.257019 24.8062089999999),,Yunnan
1131,24.813222,104.044928,POINT (104.044928 24.813222),,Yunnan
909,24.82597,104.01907,POINT (104.01907 24.82597),,Yunnan
2250,24.8379559999999,103.918127,POINT (103.918127 24.8379559999999),Shizong,Yunnan
1834,24.82028,103.83682,POINT (103.83682 24.82028),,Yunnan
2312,24.84656,103.69768,POINT (103.69768 24.84656),,Yunnan
794,24.84038,103.59903,POINT (103.59903 24.84038),,Yunnan
2070,24.82137,103.51827,POINT (103.51827 24.82137),,Yunnan
1973,24.85716,103.417649999999,POINT (103.417649999999 24.85716),,Yunnan
1776,24.86344,103.32934,POINT (103.32934 24.86344),,Yunnan
1775,24.862102,103.278009999999,POINT (103.278009999999 24.862102),,Yunnan
1687,24.9323459999999,103.213447,POINT (103.213447 24.9323459999999),Yiliang,Yunnan
795,24.99005,103.196703,POINT (103.196703 24.99005),,Yunnan
165,25.037355,103.156316,POINT (103.156316 25.037355),,Yunnan
1393,24.9688629999999,103.062251,POINT (103.062251 24.9688629999999),,Yunnan
1156,24.955514,102.996815,POINT (102.996815 24.955514),,Yunnan
8,24.931086,102.980402,POINT (102.980402 24.931086),,Yunnan
949,24.9192679999999,102.895805999999,POINT (102.895805999999 24.9192679999999),Chenggong District,Yunnan
1680,24.9188699999999,102.82581,POINT (102.82581 24.9188699999999),Chenggong District,Yunnan
1905,24.96771,102.80679,POINT (102.80679 24.96771),,Yunnan
2150,35.29706,104.687749999999,POINT (104.687749999999 35.29706),,Gansu
1236,35.66073,104.32755,POINT (104.32755 35.66073),,Gansu
1703,35.7939,104.29067,POINT (104.29067 35.7939),,Gansu
2078,35.9063889999999,104.208637,POINT (104.208637 35.9063889999999),,Gansu
616,35.95302,104.17953,POINT (104.17953 35.95302),,Gansu
2387,36.02644,104.04846,POINT (104.04846 36.02644),,Gansu
1327,36.055,103.97665,POINT (103.97665 36.055),,Gansu
313,36.03869,103.85526,POINT (103.85526 36.03869),Lanzhou,Gansu
443,34.6233799999999,105.76624,POINT (105.76624 34.6233799999999),,Gansu
49,34.6650199999999,105.7075,POINT (105.7075 34.6650199999999),,Gansu
1581,34.688257,105.637488,POINT (105.637488 34.688257),,Gansu
1152,34.70132,105.53448,POINT (105.53448 34.70132),,Gansu
1797,34.762177,105.121736,POINT (105.121736 34.762177),,Gansu
1506,34.75327,105.02448,POINT (105.02448 34.75327),,Gansu
1372,34.7209,104.9195,POINT (104.9195 34.7209),,Gansu
2098,34.7541099999999,104.83449,POINT (104.83449 34.7541099999999),,Gansu
2419,34.79952,104.78142,POINT (104.78142 34.79952),,Gansu
2315,36.08608,103.65889,POINT (103.65889 36.08608),Chenping Subdistrict,Gansu
2053,36.1084729999999,103.595676999999,POINT (103.595676999999 36.1084729999999),,Gansu
599,36.1371499999999,103.51522,POINT (103.51522 36.1371499999999),,Gansu
1477,36.16342,103.45077,POINT (103.45077 36.16342),,Gansu
2482,36.4849999999999,103.38827,POINT (103.38827 36.4849999999999),,Gansu
1409,36.726326,103.279979999999,POINT (103.279979999999 36.726326),Yongdeng,Gansu
685,36.9805199999999,103.13663,POINT (103.13663 36.9805199999999),Wuwei,Gansu
1079,37.090114,102.998962,POINT (102.998962 37.090114),Wuwei,Gansu
2481,37.318409,102.900728,POINT (102.900728 37.318409),Wuwei,Gansu
488,37.4800499999999,102.91768,POINT (102.91768 37.4800499999999),Wuwei,Gansu
2456,37.6568279999999,102.837787,POINT (102.837787 37.6568279999999),Wuwei,Gansu
1369,37.8153999999999,102.73735,POINT (102.73735 37.8153999999999),Wuwei,Gansu
1370,37.9038299999999,102.62366,POINT (102.62366 37.9038299999999),Wuwei,Gansu
2208,38.3710299999999,102.06386,POINT (102.06386 38.3710299999999),Yongchang County,Gansu
1673,38.47079,101.89163,POINT (101.89163 38.47079),Yongchang County,Gansu
1948,38.53096,101.78828,POINT (101.78828 38.53096),Yongchang County,Gansu
862,38.8129599999999,101.07469,POINT (101.07469 38.8129599999999),Shandan,Gansu
1007,38.9735599999999,100.51916,POINT (100.51916 38.9735599999999),,Gansu
923,39.0808189999999,100.351159999999,POINT (100.351159999999 39.0808189999999),,Gansu
132,39.15657,100.16009,POINT (100.16009 39.15657),,Gansu
2389,39.2689499999999,99.7893499999999,POINT (99.7893499999999 39.2689499999999),,Gansu
2077,39.316608,99.4105129999999,POINT (99.4105129999999 39.316608),,Gansu
1566,39.3548199999999,99.0568399999999,POINT (99.0568399999999 39.3548199999999),,Gansu
2189,39.6455699999999,98.4516399999999,POINT (98.4516399999999 39.6455699999999),Jiuquan,Gansu
574,39.76483,98.25463,POINT (98.25463 39.76483),Jiayuguan,Gansu
1392,36.141263,103.880501,POINT (103.880501 36.141263),,Gansu
2169,36.17486,103.867459999999,POINT (103.867459999999 36.17486),,Gansu
1750,36.3367799999999,103.94311,POINT (103.94311 36.3367799999999),Gaolan,Gansu
121,36.46011,103.9859,POINT (103.9859 36.46011),,Gansu
1233,36.4963399999999,103.99875,POINT (103.99875 36.4963399999999),,Gansu
1872,36.60793,104.06397,POINT (104.06397 36.60793),Baiyin District,Gansu
1862,36.8059599999999,104.10046,POINT (104.10046 36.8059599999999),,Gansu
334,37.11444,104.00726,POINT (104.00726 37.11444),,Gansu
2252,37.290306,104.112378,POINT (104.112378 37.290306),,Gansu
2005,37.4452199999999,104.31368,POINT (104.31368 37.4452199999999),,Inner Mongolia
918,37.455499,104.525267,POINT (104.525267 37.455499),,Ningxia
2455,38.2604299999999,106.01888,POINT (106.01888 38.2604299999999),Yinchuan City,Ningxia
628,38.024424,105.934264,POINT (105.934264 38.024424),,Ningxia
2454,37.51209,105.5253,POINT (105.5253 37.51209),,Ningxia
805,37.47861,105.4411,POINT (105.4411 37.47861),,Ningxia
639,37.4313059999999,105.533835999999,POINT (105.533835999999 37.4313059999999),,Ningxia
114,37.33538,105.61715,POINT (105.61715 37.33538),,Ningxia
2247,37.2718709999999,105.694351,POINT (105.694351 37.2718709999999),,Ningxia
1940,37.175077,105.765955,POINT (105.765955 37.175077),Tongxin County,Ningxia
1768,36.9915889999999,105.93987,POINT (105.93987 36.9915889999999),Tongxin County,Ningxia
510,36.9941299999999,105.926599999999,POINT (105.926599999999 36.9941299999999),Tongxin County,Ningxia
1677,36.8640329999999,106.013638,POINT (106.013638 36.8640329999999),,Ningxia
592,36.7834289999999,106.036638,POINT (106.036638 36.7834289999999),,Ningxia
1240,36.669899,106.110242,POINT (106.110242 36.669899),,Ningxia
2363,36.569502,106.142456999999,POINT (106.142456999999 36.569502),,Ningxia
10,36.50175,106.14475,POINT (106.14475 36.50175),,Ningxia
2043,36.432529,106.126209,POINT (106.126209 36.432529),,Ningxia
42,36.29068,106.14834,POINT (106.14834 36.29068),,Ningxia
187,36.18397,106.24796,POINT (106.24796 36.18397),,Ningxia
1453,36.1210379999999,106.268274,POINT (106.268274 36.1210379999999),,Ningxia
586,36.02103,106.30556,POINT (106.30556 36.02103),,Ningxia
1023,35.8117299999999,106.28757,POINT (106.28757 35.8117299999999),,Ningxia
307,35.70629,106.29214,POINT (106.29214 35.70629),,Ningxia
22,35.675907,106.378774,POINT (106.378774 35.675907),,Ningxia
1139,35.6077879999999,106.59399,POINT (106.59399 35.6077879999999),,Gansu
1742,36.558214,104.170106,POINT (104.170106 36.558214),Baiyin District,Gansu
522,36.65657,104.53463,POINT (104.53463 36.65657),,Gansu
2356,36.5603929999999,104.652705,POINT (104.652705 36.5603929999999),Jingyuan,Gansu
2355,36.55158,104.67379,POINT (104.67379 36.55158),Jingyuan,Gansu
95,36.6513399999999,104.745549999999,POINT (104.745549999999 36.6513399999999),,Gansu
2257,36.729182,104.854628,POINT (104.854628 36.729182),,Gansu
1460,37.467067,105.004256,POINT (105.004256 37.467067),,Ningxia
878,37.58153,104.28308,POINT (104.28308 37.58153),,Inner Mongolia
965,37.5908799999999,104.00541,POINT (104.00541 37.5908799999999),,Inner Mongolia
1774,37.61448,103.45945,POINT (103.45945 37.61448),Wuwei,Gansu
