node,lat,lon,city,state,state_num,degree,Degree_Centrality,Clustering_Coefficients,Closeness_Centrality,Betweenness_Centrality,Eigenvector_Centrality,cluster_degree,cluster_state_degree,cluster_Degree_Centrality,cluster_state_Degree_Centrality,cluster_Clustering_Coefficients,cluster_state_Clustering_Coefficients,cluster_Closeness_Centrality,cluster_state_Closeness_Centrality,cluster_Betweenness_Centrality,cluster_state_Betweenness_Centrality,cluster_Eigenvector_Centrality,cluster_state_Eigenvector_Centrality
2603,40.708731,109.800325,Zhaotong City,Yunnan,5,4,0.00147167,0,0.000615264,0.008030136,2.20E-08,28,11,27,11,27,12,0,0,1,1,1,1
2744,40.7471,109.812874,Zhaotong City,Yunnan,5,4,0.00147167,0,0.000613383,0.007302832,2.93E-11,28,11,27,11,27,12,0,0,1,1,1,1
2645,40.861733,109.815588,Zhaotong City,Yunnan,5,4,0.00147167,0,0.000607806,0.006574987,1.17E-13,28,11,27,11,27,12,0,0,1,1,1,1
2788,40.931052,109.799279,Zhaotong City,Yunnan,5,4,0.00147167,0,0.00060414,0.005846599,3.10E-16,28,11,27,11,27,12,0,0,1,1,1,1
2545,40.980995,109.797706,Zhaotong City,Yunnan,5,4,0.00147167,0,0.000601961,0.00511767,4.94E-19,28,11,27,11,27,12,0,0,1,1,1,1
2705,41.044425,109.79575,Zhaotong City,Yunnan,5,4,0.00147167,0,0.000599436,0.004388199,9.17E-22,28,11,27,11,27,12,0,0,1,1,1,1
2496,41.091084,109.771205,Zhaotong City,Yunnan,5,4,0.00147167,0,0.000597287,0.003658187,1.46E-24,28,11,27,11,27,12,0,0,1,1,1,1
2755,41.2281,109.803442,Zhaotong City,Yunnan,5,4,0.00147167,0,0.000590927,0.002927633,6.99E-27,28,11,27,11,27,12,1,0,1,1,1,1
2611,41.394599,109.840761,Zhaotong City,Yunnan,5,4,0.00147167,0,0.000584354,0.002196537,3.53E-29,28,11,27,11,27,12,1,0,1,1,1,1
2489,41.52983,109.859814,Daguan,Yunnan,5,4,0.00147167,0,0.000578591,0.0014649,1.59E-31,28,11,27,11,27,12,1,0,1,1,1,1
2751,41.615868,109.875075,Daguan,Yunnan,5,4,0.00147167,0,0.000575917,0.000732721,3.38E-34,28,11,27,11,27,12,1,0,1,1,1,1
2499,41.7733,109.95762,Zhaotong City,Yunnan,5,2,0.000735835,0,0.000567386,0,2.33E-36,29,12,29,12,27,12,1,0,1,1,1,1
2071,43.55449,112.07712,Zhaotong City,Yunnan,5,4,0.00147167,0,0.000572931,0.000184433,2.71E-07,28,11,27,11,27,12,1,0,1,1,1,1
2103,43.47669,112.14191,Zhaotong City,Yunnan,5,4,0.00147167,0,0.000576243,0.000916612,7.44E-10,28,11,27,11,27,12,1,0,1,1,1,1
1295,43.37724,112.24357,Zhaotong City,Yunnan,5,4,0.00147167,0,0.000580942,0.001648249,5.91E-09,28,11,27,11,27,12,1,0,1,1,1,1
617,43.179931,112.394847,Zhaotong City,Yunnan,5,4,0.00147167,0,0.000592666,0.002378939,4.67E-09,28,11,27,11,27,12,1,0,1,1,1,1
2178,43.05923,112.47133,Zhaotong City,Yunnan,5,4,0.00147167,0,0.000594782,0.003108951,9.23E-12,28,11,27,11,27,12,0,0,1,1,1,1
1346,42.84584,112.6017,Yuping,Guizhou,5,4,0.00147167,0,0.000604121,0.003838422,2.61E-10,28,11,27,11,27,12,0,0,1,1,1,1
2229,42.57386,112.7868,Zhenyuan,Guizhou,5,4,0.00147167,0.008838732,0.000616769,0.004565726,1.09E-05,28,11,27,11,22,10,0,0,1,1,1,1
1043,42.34174,112.94483,Kaili,Guizhou,5,4,0.00147167,0,0.000628362,0.004964901,3.96E-06,28,11,27,11,27,12,0,0,1,1,1,1
902,42.191313,112.993159,Guiding,Guizhou,5,4,0.00147167,0,0.000635119,0.005691664,1.79E-08,28,11,27,11,27,12,0,0,1,1,1,1
1741,42.11937,113.02172,Nanming,Guizhou,5,4,0.00147167,0,0.000638753,0.006417885,7.75E-10,28,11,27,11,27,12,0,0,1,1,1,1
153,41.999946,113.10063,Pingba,Guizhou,5,4,0.00147167,0,0.000645311,0.007143564,1.72E-07,28,11,27,11,27,12,0,0,1,1,1,1
2306,41.78408,113.14149,Pingba,Guizhou,5,4,0.00147167,0,0.000656677,0.007685961,7.25E-08,28,11,27,11,27,12,0,0,1,1,1,1
797,41.70295,113.14824,Anshun,Guizhou,5,4,0.00147167,0,0.000660551,0.008410016,1.80E-10,28,11,27,11,27,12,0,0,1,1,1,1
150,41.63412,113.18919,Anshun,Guizhou,5,4,0.00147167,0,0.000664905,0.009133528,2.28E-09,28,11,27,11,27,12,0,0,1,1,1,1
1945,41.38236,113.20359,Liupanshui,Guizhou,5,4,0.00147167,0,0.000677851,0.011570875,1.22E-06,28,11,27,11,27,12,0,0,1,1,1,1
2090,41.30433,113.24964,Liupanshui,Guizhou,5,8,0.002943341,0.00560759,0.000682888,0.019861018,0.000417158,24,8,23,8,24,11,0,0,1,1,1,1
672,41.20764,113.284623,Shuicheng,Guizhou,5,4,0.00147167,0,0.000685633,0.008629059,1.64E-06,28,11,27,11,27,12,0,0,1,1,1,1
9,41.07947,113.19259,Zhongshan,Guizhou,5,4,0.00147167,0,0.000691832,0.009113284,0.000117563,28,11,27,11,27,12,0,0,1,1,1,1
2005,37.44522,104.31368,Weining,Guizhou,5,2,0.000735835,0,0.000582859,0.000366428,7.66E-09,29,12,29,12,27,12,1,0,1,1,1,1
878,37.58153,104.28308,Zhaotong City,Yunnan,5,4,0.00147167,0,0.000606604,0.024656775,1.22E-06,28,11,27,11,27,12,0,0,1,1,1,1
965,37.59088,104.00541,Shuicheng,Guizhou,5,4,0.00147167,0,0.000597312,0.02395547,8.41E-09,28,11,27,11,27,12,0,0,1,1,1,1
532,39.227283,106.249831,¨¹r¨¹mqi,Xinjiang,5,2,0.000735835,0,0.000582569,0.000733939,7.62E-16,29,12,29,12,27,12,1,0,1,1,1,1
97,39.724202,109.877497,¨¹r¨¹mqi,Xinjiang,5,5,0.001839588,0.064799691,0.000615528,0.005076464,0.002157148,27,10,26,10,6,2,0,0,1,1,1,1
326,40.5343,113.97658,Corps 152th Regiment,Xinjiang,5,4,0.00147167,0.078212287,0.000708608,0.01941777,0.002173237,28,11,27,11,4,1,0,0,1,1,1,1
2519,40.398618,109.993967,Shawan,Xinjiang,5,2,0.000735835,0.04200469,0.000587228,0.001129476,4.47E-05,29,12,29,12,10,3,1,0,1,1,1,1
553,48.116505,122.428425,Jinghe,Xinjiang,5,2,0.000735835,0.01685205,0.000474357,0.015538737,3.05E-08,29,12,29,12,19,7,1,1,1,1,1,1
2307,50.57984,123.73094,Shuanghe City,Xinjiang,5,4,0.00147167,0,0.000434057,0.004756041,6.00E-14,28,11,27,11,27,12,1,1,1,1,1,1
505,50.58875,123.20929,Alashankou City,Xinjiang,5,4,0.00147167,0,0.000426554,0.004052299,6.69E-16,28,11,27,11,27,12,1,1,1,1,1,1
1700,50.6298,123.05849,Jinghe,Xinjiang,5,4,0.00147167,0.001632419,0.000424284,0.003355734,2.32E-18,28,11,27,11,26,12,1,1,1,1,1,1
282,50.65166,122.4939,Yining,Xinjiang,5,4,0.00147167,0.001632419,0.000416939,0.002299646,2.64E-20,28,11,27,11,26,12,1,1,1,1,1,1
567,50.701625,122.056272,Yining City,Xinjiang,5,4,0.00147167,0.001601667,0.000411476,0.001253038,2.33E-22,28,11,27,11,26,12,1,1,1,1,1,1
625,50.695771,121.755778,Korgas City,Xinjiang,5,2,0.000735835,0.008008337,0.000405992,0.000341708,1.19E-26,29,12,29,12,23,10,1,1,1,1,1,1
1852,50.632089,122.884518,Ning'an,Heilongjiang,5,2,0.000735835,0.008162095,0.000411769,0.001388587,2.12E-22,29,12,29,12,23,10,1,1,1,1,1,1
2571,40.830699,111.665374,Harbin,Heilongjiang,5,2,0.000735835,0.029091974,0.000592019,0.00076155,6.84E-06,29,12,29,12,14,5,1,0,1,1,1,1
746,45.98517,122.16839,Harbin,Heilongjiang,5,5,0.001839588,0.011259048,0.000564318,0.003675156,4.44E-08,27,10,26,10,21,9,1,0,1,1,1,1
1230,43.472559,122.217042,Harbin,Heilongjiang,5,4,0.00147167,0.02664908,0.000660398,0.043210138,4.81E-06,28,11,27,11,15,5,0,0,1,1,1,1
1936,44.02289,121.96268,Harbin,Heilongjiang,5,4,0.00147167,0,0.000631435,0.002927633,1.03E-05,28,11,27,11,27,12,0,0,1,1,1,1
1078,44.65123,121.23998,Huanggang,Hubei,5,4,0.00147167,0,0.000596351,0.002196537,2.54E-07,28,11,27,11,27,12,0,0,1,1,1,1
1745,45.01584,121.44172,Chengde City,Hebei,5,4,0.00147167,0,0.000579714,0.0014649,3.25E-09,28,11,27,11,27,12,1,0,1,1,1,1
1685,45.56406,119.67792,Chengde City,Hebei,5,4,0.00147167,0,0.000520118,0.000732721,1.70E-10,28,11,27,11,27,12,1,1,1,1,1,1
2336,45.53393,119.66973,Chengde City,Hebei,5,2,0.000735835,0,0.000519304,0,1.36E-13,29,12,29,12,27,12,1,1,1,1,1,1
462,45.9298,122.24001,Chengde City,Hebei,5,4,0.00147167,0.007127285,0.000566865,0.003445787,4.59E-09,28,11,27,11,23,10,1,0,1,1,1,1
2230,43.91897,116.02681,Chengde City,Hebei,5,2,0.000735835,0,0.000564593,0,4.46E-10,29,12,29,12,27,12,1,0,1,1,1,1
2140,34.46756,118.58837,Chengde City,Hebei,6,4,0.00147167,0.04333436,0.000671082,0,0.000175132,28,12,27,12,10,3,0,0,1,1,1,1
92,34.54216,118.77147,Chengde City,Hebei,6,4,0.00147167,0.04333436,0.000699356,0.000549507,4.79E-05,28,12,27,12,10,3,0,0,1,1,1,1
1146,34.38078,118.34881,Chengde City,Hebei,6,13,0.004782929,0.009206591,0.000720071,0.015772322,0.004142319,19,8,18,8,22,11,0,0,1,1,1,1
2168,34.31706,117.95853,Jingxing County,Hebei,6,4,0.00147167,0.042231922,0.000738995,0.008121249,0.002700836,28,12,27,12,10,4,0,0,1,1,1,1
1030,34.268639,117.203786,Jingxing County,Hebei,6,56,0.020603385,0.010149069,0.000778998,0.05970501,0.139137563,2,1,2,1,22,11,0,0,0,1,0,0
420,32.08631,118.79692,Jinzhong City,Shanxi,6,39,0.014348786,0.010132349,0.000659103,0.003669915,0.074344064,6,2,6,2,22,11,0,0,1,1,1,0
141,32.00191,119.59208,Jinzhong City,Shanxi,6,17,0.006254599,0.017423806,0.000628953,0.002298159,0.002639771,15,6,14,6,18,9,0,1,1,1,1,1
913,31.78506,119.97178,Xiangfen,Shanxi,6,18,0.006622517,0.018662579,0.000611923,0.003623781,0.003817781,14,6,13,6,18,8,0,1,1,1,1,1
1163,31.58825,120.30666,Datong City,Shanxi,6,22,0.008094187,0.017159905,0.000598265,0.00831691,0.015559927,12,5,11,5,19,9,0,1,1,1,1,1
1963,31.3288,120.61097,Datong City,Shanxi,6,32,0.011773363,0.007337779,0.000584264,0.008604246,0.012909566,8,3,8,3,23,11,1,1,1,1,1,1
2240,32.19852,119.43298,Ulanqab City,Inner Mongolia,6,17,0.006254599,0.017059513,0.000639661,0.013829749,0.002148229,15,6,14,6,19,9,0,1,1,1,1,1
1171,31.36611,120.95795,Ulanqab City,Inner Mongolia,6,8,0.002943341,0.021283643,0.000572874,0.001464565,0.00158763,24,10,23,10,17,8,1,1,1,1,1,1
419,31.96898,118.798175,Ulanqab City,Inner Mongolia,6,60,0.022075055,0.013164782,0.00066945,0.026624526,0.015455651,1,0,1,0,20,10,0,0,1,1,1,1
1170,31.354333,120.951525,Ulanqab City,Inner Mongolia,6,25,0.00919794,0.012709932,0.000578184,0.003839015,0.001358571,10,4,10,4,21,10,1,1,1,1,1,1
1162,31.49804,120.39219,Zhuozi County,Inner Mongolia,6,11,0.004047093,0.011995553,0.000593852,0.004672139,0.000234607,21,9,20,9,21,10,1,1,1,1,1,1
787,31.3119,119.81331,Zhuozi County,Inner Mongolia,6,19,0.006990434,0.021744932,0.00061782,0.001502554,0.001255126,13,6,13,6,17,8,0,1,1,1,1,1
492,32.208138,119.424194,Zhuozi County,Inner Mongolia,6,7,0.002575423,0.039567314,0.000658217,0.000634976,0.000190974,25,10,24,11,11,4,0,0,1,1,1,1
1594,31.38623,119.50307,Zhuozi County,Inner Mongolia,6,14,0.005150846,0.026567683,0.00062937,0.001588129,0.000434705,18,7,17,7,15,6,0,1,1,1,1,1
1593,31.6794,119.09657,Zhuozi County,Inner Mongolia,6,11,0.004047093,0.029670306,0.000649921,0.00186396,0.000240443,21,9,20,9,14,6,0,0,1,1,1,1
1426,31.93662,118.89921,Zhuozi County,Inner Mongolia,6,11,0.004047093,0.035650462,0.000664214,0.001905964,0.000138945,21,9,20,9,12,5,0,0,1,1,1,1
1961,31.34102,120.71099,Zhuozi County,Inner Mongolia,6,12,0.004415011,0.016831571,0.000581007,0.002040931,0.000316028,20,8,19,8,19,9,1,1,1,1,1,1
1029,34.26818,117.306069,Zhuozi County,Inner Mongolia,6,27,0.009933775,0.045821654,0.000783888,0.172266954,0.007818026,9,4,9,4,10,3,0,0,0,0,1,1
1693,31.55875,119.27394,Hohhot City,Inner Mongolia,6,7,0.002575423,0.032358741,0.000641044,0.000957437,0.000303132,25,10,24,11,13,5,0,1,1,1,1,1
140,32.01535,119.67093,Hohhot City,Inner Mongolia,6,11,0.004047093,0.054306499,0.000628919,0.002150924,0.000470452,21,9,20,9,8,1,0,1,1,1,1,1
912,31.854051,119.955123,Baotou City,Inner Mongolia,6,13,0.004782929,0.050260063,0.000616569,0.001921368,0.000746535,19,8,18,8,9,2,0,1,1,1,1,1
1161,31.596935,120.46023,Baotou City,Inner Mongolia,6,14,0.005150846,0.050437204,0.000596617,0.001635129,0.000913413,18,7,17,7,9,2,0,1,1,1,1,1
1960,31.421618,120.643315,Baotou City,Inner Mongolia,6,16,0.005886681,0.041239383,0.000587843,0.001472701,0.001263133,16,6,15,7,11,4,1,1,1,1,1,1
2239,32.152451,119.424136,Hohhot City,Inner Mongolia,6,12,0.004415011,0.05945471,0.000641622,0.002510054,0.000525059,20,8,19,8,7,0,0,1,1,1,1,1
139,32.11552,119.52097,Shuicheng,Guizhou,6,7,0.002575423,0.01840454,0.000634573,0.010360665,0.000382908,25,10,24,11,18,8,0,1,1,1,1,1
1064,31.66947,120.20141,Liupanshui,Guizhou,6,10,0.003679176,0.013639983,0.00060309,0.010068331,0.000133975,22,9,21,9,20,10,0,1,1,1,1,1
1962,31.37195,120.52467,Shuicheng,Guizhou,6,4,0.00147167,0.015163066,0.000587532,0.002232321,0.000166596,28,12,27,12,19,9,1,1,1,1,1,1
796,32.14919,119.055706,Shuicheng,Guizhou,6,4,0.00147167,0.025501698,0.000648105,0.000764452,0.000554506,28,12,27,12,15,7,0,0,1,1,1,1
1072,31.72301,120.06763,Shuicheng,Guizhou,6,11,0.004047093,0.018872994,0.000608,0.001507257,0.00045371,21,9,20,9,18,8,0,1,1,1,1,1
2292,31.38015,120.86185,Shuicheng,Guizhou,6,5,0.001839588,0.013213639,0.000576191,0.000801,9.13E-05,27,12,26,12,20,10,1,1,1,1,1,1
1952,31.33585,121.04592,Liupanshui,Guizhou,6,4,0.00147167,0.021358444,0.000574856,8.93E-05,0.000120686,28,12,27,12,17,8,1,1,1,1,1,1
234,32.122743,118.912736,Liupanshui,Guizhou,6,4,0.00147167,0.026509471,0.000653485,0.000621635,0.000311502,28,12,27,12,15,6,0,0,1,1,1,1
1499,32.52944,119.98052,Liupanshui,Guizhou,6,12,0.004415011,0.015731139,0.000608185,0.003236267,0.002186161,20,8,19,8,19,9,0,1,1,1,1,1
1080,32.38998,119.35075,Liupanshui,Guizhou,6,12,0.004415011,0.012558255,0.000631815,0.004640637,0.127761314,20,8,19,8,21,10,0,1,1,1,0,0
81,32.87431,120.34438,Liupanshui,Guizhou,6,8,0.002943341,0.03377777,0.000606402,0.000963868,5.69E-05,24,10,23,10,13,5,0,1,1,1,1,1
1753,33.38286,120.17421,Liupanshui,Guizhou,6,12,0.004415011,0.018954217,0.000619636,0.002210227,0.000101451,20,8,19,8,18,8,0,1,1,1,1,1
1555,33.64883,119.03311,Liupanshui,Guizhou,6,12,0.004415011,0.010294387,0.000667907,0.004458451,0.000247967,20,8,19,8,22,11,0,0,1,1,1,1
1476,34.11171,118.76394,Liupanshui,Guizhou,6,6,0.002207506,0.020619807,0.000694333,0.00502022,0.006009405,26,11,25,11,17,8,0,0,1,1,1,1
448,32.06865,120.86026,Liupanshui,Guizhou,6,4,0.00147167,0.024757449,0.000582163,0,6.04E-07,28,12,27,12,16,7,1,1,1,1,1,1
1533,32.53308,120.46759,Liupanshui,Guizhou,6,14,0.005150846,0.010280547,0.000605151,0.003308381,3.49E-05,18,7,17,7,22,11,0,1,1,1,1,1
2280,33.59476,119.61701,Fuyuan,Yunnan,6,6,0.002207506,0.034226836,0.000642301,0.001736298,5.76E-06,26,11,25,11,13,5,0,1,1,1,1,1
991,33.50546,119.79851,Zhanyi,Yunnan,6,6,0.002207506,0.033593016,0.000634632,0.001397538,6.53E-06,26,11,25,11,13,5,0,1,1,1,1,1
1505,33.789376,118.367892,Zhanyi,Yunnan,6,10,0.003679176,0.002771954,0.000672724,0.000609013,0.008146905,22,9,21,9,26,12,0,0,1,1,1,1
709,32.38303,120.60627,Kunming,Yunnan,6,4,0.00147167,0.024757449,0.00059789,0.00036636,1.93E-07,28,12,27,12,16,7,0,1,1,1,1,1
1434,32.45879,119.57772,Kunming,Yunnan,6,4,0.00147167,0.025295822,0.000622364,0.001969057,0.000870701,28,12,27,12,15,7,0,1,1,1,1,1
715,32.5346,120.11985,Lueyang County,Shaanxi,6,6,0.002207506,0.027374712,0.000604357,0.001343007,9.72E-06,26,11,25,11,15,6,0,1,1,1,1,1
2512,32.504277,120.887485,Lueyang County,Shaanxi,6,4,0.00147167,0,0.000589056,0.000732721,4.17E-07,28,12,27,12,27,12,1,1,1,1,1,1
2688,32.450867,121.183319,Lueyang County,Shaanxi,6,2,0.000735835,0,0.000579123,0,3.22E-09,29,12,29,12,27,12,1,1,1,1,1,1
1492,33.606503,118.219782,Lueyang County,Shaanxi,6,4,0.00147167,0,0.000666247,0.000311984,5.42E-05,28,12,27,12,27,12,0,0,1,1,1,1
1493,33.75312,118.71376,Lueyang County,Shaanxi,6,4,0.00147167,0.027719536,0.000658361,8.35E-05,7.59E-05,28,12,27,12,15,6,0,0,1,1,1,1
753,31.3146,121.15832,Lueyang County,Shaanxi,6,9,0.003311258,0.015688082,0.000571302,0.000561486,0.000281396,23,10,22,10,19,9,1,1,1,1,1,1
445,31.28091,121.30947,Baoji City,Shaanxi,6,5,0.001839588,0.024163588,0.000561998,6.99E-05,4.60E-05,27,12,26,12,16,7,1,1,1,1,1,1
59,31.262512,121.402955,Baoji City,Shaanxi,6,7,0.002575423,0.016445133,0.000563933,0.000267471,3.27E-05,25,10,24,11,19,9,1,1,1,1,1,1
1786,34.41676,116.33026,Ankang City,Shaanxi,7,19,0.006990434,0.027534018,0.000758794,0.025666709,0.022110897,13,2,13,2,15,8,0,0,1,1,1,1
2441,34.35977,116.69761,Ankang City,Shaanxi,7,4,0.00147167,0.032979062,0.000763836,0.012900922,0.00201004,28,11,27,11,13,7,0,0,1,1,1,1
957,30.91206,119.40932,Ankang City,Shaanxi,7,4,0.00147167,0.04563091,0.000607279,0.000731455,3.45E-06,28,11,27,11,10,4,0,1,1,1,1,1
806,30.94706,118.77407,Ankang City,Shaanxi,7,11,0.004047093,0.011598453,0.000630473,0.00463765,4.06E-05,21,5,20,5,21,11,0,1,1,1,1,1
1942,31.3472,118.39008,Ankang City,Shaanxi,7,12,0.004415011,0.010294494,0.000656176,0.007615403,0.002013208,20,5,19,5,22,11,0,1,1,1,1,1
891,31.61431,117.89052,Wanyuan,Sichuan,7,4,0.00147167,0.056487265,0.000688494,0.003921113,0.000748856,28,11,27,11,7,2,0,0,1,1,1,1
502,31.88566,117.31735,Tongchuan,Sichuan,7,43,0.015820456,0.007379659,0.000719504,0.023357259,0.0416111,5,0,5,0,23,11,0,0,1,1,1,1
1554,32.631607,117.017482,Baoji City,Shaanxi,7,6,0.002207506,0.051924619,0.000704452,0.000789879,0.010927222,26,9,25,9,8,3,0,0,1,1,1,1
2282,32.91432,115.86843,Baoji City,Shaanxi,7,42,0.015452539,0.017889995,0.000735377,0.006871716,0.286900777,5,0,5,0,18,10,0,0,1,1,0,0
229,33.84763,115.79787,Baoji City,Shaanxi,7,11,0.004047093,0.032500253,0.000748302,0.002658875,0.010529274,21,5,20,5,13,7,0,0,1,1,1,1
812,33.63905,116.99454,Baoji City,Shaanxi,7,14,0.005150846,0.01606744,0.000739526,0.00258154,0.003365089,18,4,17,4,19,10,0,0,1,1,1,1
2032,32.94408,117.37781,Baoji City,Shaanxi,7,19,0.006990434,0.02191782,0.000727194,0.004515204,0.012110572,13,2,13,2,17,9,0,0,1,1,1,1
1595,32.307397,118.326668,Baoji City,Shaanxi,7,10,0.003679176,0.042415395,0.000668848,0.001522876,0.016702346,22,6,21,6,10,5,0,1,1,1,1,1
1181,32.76987,117.9888,Baoji City,Shaanxi,7,7,0.002575423,0.049312631,0.000697047,0.001342381,0.002898303,25,8,24,8,9,3,0,0,1,1,1,1
2382,31.70752,118.50216,Baoji City,Shaanxi,7,4,0.00147167,0.024584315,0.000637636,0.000225586,0.001566052,28,11,27,11,16,8,0,1,1,1,1,1
1552,33.96726,116.80309,Baoji City,Shaanxi,7,10,0.003679176,0.011190314,0.000745098,0.004816435,0.002485122,22,6,21,6,21,11,0,0,1,1,1,1
1544,33.48892,116.24042,Tongcheng Industrial Area,Gansu,7,8,0.002943341,0.008332697,0.00072364,0.00146545,0.00647262,24,8,23,8,23,11,0,0,1,1,1,1
744,30.63523,118.99245,Liupanshui,Guizhou,7,4,0.00147167,0.051178691,0.000613098,0.000898031,5.93E-07,28,11,27,11,8,3,0,1,1,1,1,1
1892,30.06633,118.57993,Liupanshui,Guizhou,7,8,0.002943341,0.011861638,0.000589437,0.001171943,4.61E-06,24,8,23,8,21,11,1,1,1,1,1,1
1360,29.86076,118.41359,Xingyi,Guizhou,7,4,0.00147167,0.019991138,0.000583351,0.000350325,1.43E-06,28,11,27,11,18,9,1,1,1,1,1,1
2444,29.72227,118.3222,Panzhihua City,Sichuan,7,8,0.002943341,0.014348009,0.000579184,0.000287698,0.000238167,24,8,23,8,20,10,1,1,1,1,1,1
2202,31.62601,115.97533,Panzhihua City,Sichuan,7,10,0.003679176,0.063748656,0.000702884,0.006146201,0.009923424,22,6,21,6,6,1,0,0,1,1,1,1
305,31.71563,116.49991,Panzhihua City,Sichuan,7,17,0.006254599,0.027964629,0.00071831,0.025471571,0.008159082,15,3,14,3,15,8,0,0,1,1,1,1
501,31.797717,117.288878,Panzhihua City,Sichuan,7,21,0.007726269,0.011054565,0.000734583,0.221431381,0.003034079,12,1,12,1,21,11,0,0,0,0,1,1
290,32.05979,118.28268,Huili,Sichuan,7,8,0.002943341,0.040779922,0.000686567,0.009769106,0.00141207,24,8,23,8,11,5,0,0,1,1,1,1
1928,31.86161,117.48601,Yuanmou County,Yunnan,7,8,0.002943341,0.036555181,0.000724008,0.028518722,0.000811861,24,8,23,8,12,6,0,0,1,1,1,1
811,33.675443,117.251064,Yuanmou County,Yunnan,7,16,0.005886681,0.056421173,0.000774026,0.168398268,0.001697361,16,3,15,3,7,2,0,0,0,0,1,1
785,32.57546,117.84177,Yuanmou County,Yunnan,7,10,0.003679176,0.078548322,0.000709129,0.004016516,0.001064336,22,6,21,6,4,0,0,0,1,1,1,1
2031,32.901631,117.441597,Yuanmou County,Yunnan,7,21,0.007726269,0.040340969,0.000736078,0.057564532,0.003160611,12,1,12,1,11,5,0,0,0,1,1,1
1596,32.199859,118.321842,Yuanmou County,Yunnan,7,14,0.005150846,0.07804516,0.000680927,0.003817179,0.001335203,18,4,17,4,4,0,0,0,1,1,1,1
1553,32.645934,117.150792,Yuanmou County,Yunnan,7,10,0.003679176,0.025874983,0.000734697,0.041363263,0.00109119,22,6,21,6,15,8,0,0,1,1,1,1
1387,32.48405,117.16912,Lufeng County,Yunnan,7,12,0.004415011,0.017280364,0.000731916,0.00359644,0.001479771,20,5,19,5,19,10,0,0,1,1,1,1
890,31.899368,117.362428,Lufeng County,Yunnan,7,4,0.00147167,0,0.000733057,0.121476854,4.03E-06,28,11,27,11,27,12,0,0,0,0,1,1
2223,31.012631,118.021424,Lufeng County,Yunnan,7,6,0.002207506,0.000531463,0.000731543,0.121110405,5.35E-09,26,9,25,9,27,12,0,0,0,0,1,1
451,30.835767,118.297666,Lufeng County,Yunnan,7,6,0.002207506,0.001320647,0.000729454,0.062115998,7.12E-12,26,9,25,9,26,12,0,0,0,1,1,1
1891,30.071301,118.571287,Lufeng County,Yunnan,7,6,0.002207506,0.001485991,0.000729138,0.14179974,1.08E-10,26,9,25,9,26,12,0,0,0,0,1,1
2443,29.815252,118.272306,Lufeng County,Yunnan,7,8,0.002943341,0.000448959,0.000727655,0.18068775,8.14E-08,24,8,23,8,27,12,0,0,0,0,1,1
1158,30.291845,118.529048,Xishan District,Yunnan,7,5,0.001839588,0.002015421,0.00072855,0.061680893,1.54E-13,27,10,26,10,26,12,0,0,0,1,1,1
1503,30.68853,118.4197,Harbin,Heilongjiang,7,8,0.002943341,0.000911929,0.000730042,0.161493645,7.40E-12,24,8,23,8,27,12,0,0,0,0,1,1
1160,31.30412,117.96842,Harbin,Heilongjiang,7,2,0.000735835,0,0.000726795,0.062038676,9.46E-15,29,12,29,12,27,12,0,0,0,1,1,1
1359,29.921217,118.410277,Harbin,Heilongjiang,7,2,0.000735835,0,0.000727379,0.039145042,9.83E-15,29,12,29,12,27,12,0,0,1,1,1,1
2564,32.063891,117.249658,Dongfu Township,Heilongjiang,7,2,0.000735835,0.02651469,0.000708261,0,0.000243268,29,12,29,12,15,8,0,0,1,1,1,1
765,30.76233,116.81962,Harbin,Heilongjiang,7,11,0.004047093,0.009487447,0.000660112,0.005430384,0.001926516,21,5,20,5,22,11,0,1,1,1,1,1
677,30.65578,116.56034,Anda,Heilongjiang,7,9,0.003311258,0.02694799,0.000654106,0.002628487,0.008744557,23,7,22,7,15,8,0,1,1,1,1,1
813,30.22935,116.10374,Harbin,Heilongjiang,7,9,0.003311258,0.026144309,0.000644601,0.002392804,0.004671899,23,7,22,7,15,8,0,1,1,1,1,1
2279,32.63782,115.55395,Mishan,Heilongjiang,7,5,0.001839588,0.029300862,0.000727917,0.001344105,0.003591345,27,10,26,10,14,7,0,0,1,1,1,1
1938,31.50933,117.1598,Hulin,Heilongjiang,7,5,0.001839588,0.031546959,0.000690151,0.002355958,0.000667952,27,10,26,10,13,7,0,0,1,1,1,1
967,31.34115,117.17677,Harbin,Heilongjiang,7,6,0.002207506,0.028197781,0.000681898,0.002918748,0.000890375,26,9,25,9,14,8,0,0,1,1,1,1
1322,31.05036,116.97861,Harbin,Heilongjiang,7,7,0.002575423,0.030321809,0.000669529,0.00442296,0.001332793,25,8,24,8,14,7,0,1,1,1,1,1
764,30.54883,117.06542,Harbin,Heilongjiang,7,2,0.000735835,0,0.000643063,0,2.05E-05,29,12,29,12,27,12,0,1,1,1,1,1
2224,30.941468,117.81708,Harbin,Heilongjiang,7,4,0.00147167,0.026898312,0.000634716,0.00092882,0.000216519,28,11,27,11,15,8,0,1,1,1,1,1
1435,30.61935,117.52236,Harbin,Heilongjiang,7,9,0.003311258,0.019271066,0.000623678,0.000862845,0.011544555,23,7,22,7,18,9,0,1,1,1,1,1
98,30.17258,117.02857,Harbin,Heilongjiang,7,6,0.002207506,0.042423407,0.000618126,0.000312327,0.007298712,26,9,25,9,10,5,0,1,1,1,1,1
