st_id,st_tg,train,train_max_speed,st_id_state_num,st_tg_state_num,cluster_speed,cluster_across,cluster_overnight,cluster_distance
1591,955,K9083,120,12,12,1,0,0,2
1061,1422,D2318,260,12,12,3,0,0,2
2565,2670,D3645,260,20,20,3,0,0,2
235,1417,D5956,260,10,10,3,0,0,2
418,2200,K144,120,20,20,1,0,0,2
658,2359,K7522,120,13,13,1,0,0,2
811,1029,G128,350,7,6,4,1,0,2
1959,1231,K7591,120,13,13,1,0,0,2
2797,2192,D2222,260,23,23,3,0,0,2
1286,1030,K47,120,14,6,1,1,0,2
1422,1061,D7107,260,12,12,3,0,0,2
1030,1286,K492,120,6,14,1,1,0,2
658,2359,K7351,120,13,13,1,0,0,2
811,1029,D282,260,7,6,3,1,0,2
811,1029,G266,350,7,6,4,1,0,2
1286,1030,K374,120,14,6,1,1,0,2
2670,2565,D3647,260,20,20,3,0,0,2
2192,2797,D2272,260,23,23,3,0,0,2
2192,2797,D2224,260,23,23,3,0,0,2
1455,2127,T244,160,13,13,2,0,0,2
1286,1030,1461,100,14,6,0,1,0,2
1046,1256,K1395,120,9,9,1,0,0,2
418,2200,K637,120,20,20,1,0,0,2
1046,1256,K908,120,9,9,1,0,0,2
1046,1256,K1219,120,9,9,1,0,0,2
2200,418,K142,120,20,20,1,0,0,2
2359,658,K7352,120,13,13,1,0,0,2
1030,1286,K49,120,6,14,1,1,0,2
811,1029,G1278,350,7,6,4,1,0,2
1514,998,2685,100,16,16,0,0,0,2
811,1029,G282,350,7,6,4,1,0,2
811,1029,G276,350,7,6,4,1,0,2
2127,1456,K717,120,13,13,1,0,0,2
2359,658,K1566,120,13,13,1,0,0,2
811,1029,G7590,350,7,6,4,1,0,2
2192,2797,D2261,260,23,23,3,0,0,2
418,2200,K636,120,20,20,1,0,0,2
1422,1061,G6311,350,12,12,4,0,0,2
389,1055,K7743,120,21,4,1,1,0,2
2670,2565,D3646,260,20,20,3,0,0,2
1615,2476,K635,120,22,22,1,0,0,2
1256,1046,K102,120,9,9,1,0,0,2
2476,1615,K636,120,22,22,1,0,0,2
2110,1076,4185,100,5,5,0,0,0,2
1422,1061,D2309,260,12,12,3,0,0,2
2192,2797,D2278,260,23,23,3,0,0,2
2797,2192,D2223,260,23,23,3,0,0,2
2200,418,K143,120,20,20,1,0,0,2
1514,998,K498,120,16,16,1,0,0,2
1040,1827,K701,120,14,14,1,0,0,2
1061,1422,D686,260,12,12,3,0,0,2
2133,558,K47,120,4,4,1,0,0,2
1712,2282,K1195,120,7,7,1,0,0,2
1256,1046,K1217,120,9,9,1,0,0,2
1286,1030,K15,120,14,6,1,1,0,2
1256,1046,K907,120,9,9,1,0,0,2
2200,418,K873,120,20,20,1,0,0,2
1827,1040,K1055,120,14,14,1,0,0,2
1046,1256,K1398,120,9,9,1,0,0,2
1040,1827,K1056,120,14,14,1,0,0,2
1030,1286,K1195,120,6,14,1,1,0,2
389,1055,K7742,120,21,4,1,1,0,2
1061,1422,D7102,260,12,12,3,0,0,2
1029,811,D5431,260,6,7,3,1,0,2
1514,998,2590,100,16,16,0,0,0,2
658,2359,K7530,120,13,13,1,0,1,2
1256,1046,1151,100,9,9,0,0,0,2
1061,1422,D672,260,12,12,3,0,0,2
1040,1827,K1053,120,14,14,1,0,0,2
1256,1046,2594,100,9,9,0,0,0,2
2790,2041,G1302,350,11,9,4,1,0,2
1061,1422,D2332,260,12,12,3,0,0,2
658,2359,K7355,120,13,13,1,0,0,2
2797,2192,D2251,260,23,23,3,0,0,2
1030,1286,K553,120,6,14,1,1,0,2
811,1029,D283,260,7,6,3,1,0,2
1029,811,D294,260,6,7,3,1,0,2
2565,2670,D3648,260,20,20,3,0,0,2
1286,1030,K371,120,14,6,1,1,0,2
1061,1422,D3108,260,12,12,3,0,0,2
998,1514,K497,120,16,16,1,0,0,2
811,1029,G412,350,7,6,4,1,0,2
1286,1030,Z105,160,14,6,2,1,0,2
1827,1040,K1054,120,14,14,1,0,0,2
2200,418,K635,120,20,20,1,0,0,2
257,1817,K7131,120,17,17,1,0,0,2
1184,2385,G556,350,8,8,4,0,0,2
1030,1286,1462,100,6,14,0,1,0,2
811,1029,G227,350,7,6,4,1,0,2
44,706,G7573,350,9,9,4,0,0,2
1584,1311,K1249,120,19,19,1,0,0,2
2670,2565,D3632,260,20,20,3,0,0,2
2310,2570,G6307,350,12,12,4,0,0,2
955,1591,T8354,160,12,12,2,0,0,2
1030,1286,K913,120,6,14,1,1,0,2
998,1514,K957,120,16,16,1,0,0,2
1591,955,K1006,120,12,12,1,0,0,2
1286,1030,K554,120,14,6,1,1,0,2
2192,2797,D2252,260,23,23,3,0,0,2
1040,1827,K47,120,14,14,1,0,0,2
1061,1422,D2316,260,12,12,3,0,0,2
813,677,K1562,120,7,7,1,0,0,2
1422,1061,G6310,350,12,12,4,0,0,2
1184,2385,G546,350,8,8,4,0,0,2
721,1868,K230,120,24,24,1,0,0,2
1030,1286,K912,120,6,14,1,1,0,2
1591,955,T8353,160,12,12,2,0,0,2
1286,1030,K205,120,14,6,1,1,0,2
658,2359,K7527,120,13,13,1,0,1,2
226,692,K7832,120,0,0,1,0,0,2
1030,1286,K1028,120,6,14,1,1,1,2
2310,2570,D7409,260,12,12,3,0,0,2
2565,2670,D8264,260,20,20,3,0,0,2
1256,1046,K345,120,9,9,1,0,0,2
1712,2282,K664,120,7,7,1,0,0,2
2565,2670,D8268,260,20,20,3,0,0,2
2385,1184,D2031,260,8,8,3,0,0,2
1256,1046,K466,120,9,9,1,0,0,2
418,2200,K1223,120,20,20,1,0,0,2
1184,2385,D2032,260,8,8,3,0,0,2
1029,811,G37,350,6,7,4,1,0,2
1030,1286,K16,120,6,14,1,1,0,2
2670,2565,D8267,260,20,20,3,0,0,2
226,692,K1334,120,0,0,1,0,0,2
1256,1046,2595,100,9,9,0,0,0,2
998,1514,K956,120,16,16,1,0,0,2
1061,1422,D7406,260,12,12,3,0,0,2
1030,1286,K1129,120,6,14,1,1,0,2
2670,2565,D8257,260,20,20,3,0,0,2
1029,811,G244,350,6,7,4,1,0,2
2192,2797,D2241,260,23,23,3,0,0,2
1256,1046,1154,100,9,9,0,0,0,2
1868,721,K1207,120,24,24,1,0,0,2
1030,1286,1228,100,6,14,0,1,0,2
2797,2192,D2236,260,23,23,3,0,0,2
1286,1030,K1130,120,14,6,1,1,0,2
1355,2429,K69,120,11,11,1,0,0,2
1256,1046,K1239,120,9,9,1,0,0,2
559,1325,K792,120,8,8,1,0,0,2
811,1029,G1236,350,7,6,4,1,0,2
1712,2282,K1505,120,7,7,1,0,0,2
1514,998,K568,120,16,16,1,0,0,2
226,692,K7834,120,0,0,1,0,0,2
1029,811,G7697,350,6,7,4,1,0,2
1029,811,G267,350,6,7,4,1,0,2
1286,1030,K346,120,14,6,1,1,0,2
2127,1455,G1233,350,13,13,4,0,0,2
2797,2192,D2246,260,23,23,3,0,0,2
1029,811,G458,350,6,7,4,1,0,2
811,1029,G434,350,7,6,4,1,0,2
1286,1030,K70,120,14,6,1,1,0,2
811,1029,G1214,350,7,6,4,1,0,2
1868,721,K1206,120,24,24,1,0,0,2
1256,1046,K348,120,9,9,1,0,0,2
692,226,K1336,120,0,0,1,0,1,2
658,2359,K549,120,13,13,1,0,0,2
1061,1422,D7414,260,12,12,3,0,0,2
2200,418,K1224,120,20,20,1,0,0,2
1046,1256,K891,120,9,9,1,0,0,2
559,1325,K789,120,8,8,1,0,0,2
1286,1030,Z175,160,14,6,2,1,0,2
1256,1046,K892,120,9,9,1,0,0,2
692,226,K1337,120,0,0,1,0,1,2
1046,1256,T328,160,9,9,2,0,0,2
1256,1046,K467,120,9,9,1,0,0,2
1325,559,K466,120,8,8,1,0,0,2
2385,1184,G547,350,8,8,4,0,0,2
1455,2127,G1243,350,13,13,4,0,0,2
692,226,K1081,120,0,0,1,0,0,2
2570,2310,D7418,260,12,12,3,0,0,2
2797,2192,D8503,260,23,23,3,0,0,2
998,1514,2686,100,16,16,0,0,0,2
2127,1455,Z172,160,13,13,2,0,0,2
1046,1256,K465,120,9,9,1,0,0,2
1286,1030,K67,120,14,6,1,1,0,2
1029,811,G149,350,6,7,4,1,0,2
1959,1231,K7315,120,13,13,1,0,0,2
692,226,K1118,120,0,0,1,0,0,2
1030,1286,K1132,120,6,14,1,1,0,2
1256,1046,K893,120,9,9,1,0,0,2
811,1029,G1233,350,7,6,4,1,0,2
226,692,K547,120,0,0,1,0,0,2
1061,1422,D7408,260,12,12,3,0,0,2
419,1693,D655,260,6,6,3,0,0,2
2192,2797,D8526,260,23,23,3,0,0,2
811,1029,G62,350,7,6,4,1,0,2
1355,2429,K478,120,11,11,1,0,0,2
2192,2797,D634,260,23,23,3,0,0,2
2127,1455,G1236,350,13,13,4,0,0,2
658,2359,K7517,120,13,13,1,0,0,2
559,1325,K1108,120,8,8,1,0,0,2
2670,2565,D8263,260,20,20,3,0,0,2
2200,418,K1221,120,20,20,1,0,0,2
1455,2127,G1267,350,13,13,4,0,0,2
1557,100,K1232,120,12,12,1,0,0,2
811,1029,G36,350,7,6,4,1,0,2
100,1557,K1231,120,12,12,1,0,0,2
1286,1030,K187,120,14,6,1,1,0,2
2192,2797,D2214,260,23,23,3,0,0,2
1029,811,G129,350,6,7,4,1,0,2
1693,419,G52,350,6,6,4,0,0,2
2565,2670,D8272,260,20,20,3,0,0,2
1615,2476,K8740,120,22,22,1,0,0,2
2127,1456,K716,120,13,13,1,0,0,2
1040,1827,K969,120,14,14,1,0,0,2
1584,1311,K1252,120,19,19,1,0,0,2
216,1640,K161,120,11,19,1,1,0,2
1046,1256,K468,120,9,9,1,0,0,2
1325,559,K790,120,8,8,1,0,0,2
2192,2797,D2260,260,23,23,3,0,0,2
1557,100,K9004,120,12,12,1,0,0,2
257,2424,K7119,120,17,17,1,0,0,2
811,1029,D5432,260,7,6,3,1,0,2
1325,559,K791,120,8,8,1,0,0,2
1557,100,K1233,120,12,12,1,0,0,2
1030,1286,1229,100,6,14,0,1,0,2
1325,559,K467,120,8,8,1,0,0,2
2476,1615,K8739,120,22,22,1,0,0,2
419,1693,D658,260,6,6,3,0,0,2
2192,2797,D2244,260,23,23,3,0,0,2
811,1029,G262,350,7,6,4,1,0,2
811,1029,G7698,350,7,6,4,1,0,2
811,1029,G34,350,7,6,4,1,0,2
418,2200,K874,120,20,20,1,0,0,2
100,1557,K1234,120,12,12,1,0,0,2
558,2133,K1392,120,4,4,1,0,0,2
1615,2476,K8741,120,22,22,1,0,0,2
1030,1286,K189,120,6,14,1,1,0,2
1196,2038,K1288,120,4,4,1,0,0,2
1196,2038,K1285,120,4,4,1,0,0,2
2670,2565,D8269,260,20,20,3,0,0,2
677,813,K1029,120,7,7,1,0,0,2
418,2200,K139,120,20,20,1,0,0,2
1040,1827,K704,120,14,14,1,0,0,2
2429,1355,K477,120,11,11,1,0,0,2
1231,1959,K1310,120,13,13,1,0,0,2
100,1557,K9003,120,12,12,1,0,0,2
1256,1046,K1220,120,9,9,1,0,0,2
2192,2797,D2234,260,23,23,3,0,0,2
226,692,K1285,120,0,0,1,0,0,2
1286,1030,Z178,160,14,6,2,1,0,2
1355,2429,K422,120,11,11,1,0,0,2
418,2200,K843,120,20,20,1,0,0,2
1030,1286,K345,120,6,14,1,1,0,2
2476,1615,K8742,120,22,22,1,0,0,2
1231,1959,K1311,120,13,13,1,0,0,2
2797,2192,D2237,260,23,23,3,0,0,2
559,1325,K1105,120,8,8,1,0,0,2
1040,1827,K972,120,14,14,1,0,0,2
1029,811,G61,350,6,7,4,1,0,2
2359,658,K1567,120,13,13,1,0,0,2
1286,1030,K190,120,14,6,1,1,0,2
1286,1030,K1026,120,14,6,1,1,0,2
2041,2790,G1371,350,9,11,4,1,0,2
1355,2429,K423,120,11,11,1,0,0,2
1030,1286,K68,120,6,14,1,1,0,2
998,1514,K567,120,16,16,1,0,0,2
692,226,K1115,120,0,0,1,0,0,2
1286,1030,K1184,120,14,6,1,1,0,2
2192,2797,D2245,260,23,23,3,0,0,2
1455,2127,Z171,160,13,13,2,0,0,2
2282,1712,K1506,120,7,7,1,0,0,2
1355,2429,K68,120,11,11,1,0,0,2
658,2359,2051,100,13,13,0,0,0,2
811,1029,G148,350,7,6,4,1,0,2
1827,1040,K345,120,14,14,1,0,0,2
2192,2797,D2231,260,23,23,3,0,0,2
257,2424,K7121,120,17,17,1,0,0,2
1355,2429,K475,120,11,11,1,0,0,2
2133,558,K1302,120,4,4,1,0,0,2
1286,1030,K1131,120,14,6,1,1,0,2
637,1642,K7126,120,17,17,1,0,0,2
1029,811,G455,350,6,7,4,1,0,2
1256,1046,T327,160,9,9,2,0,0,2
811,1029,G1232,350,7,6,4,1,0,2
1030,1286,K48,120,6,14,1,1,0,2
811,1029,G298,350,7,6,4,1,0,2
2192,2797,D2221,260,23,23,3,0,0,2
1256,1046,K8556,120,9,9,1,0,0,2
1286,1030,Z273,160,14,6,2,1,0,2
1557,100,K9053,120,12,12,1,0,0,2
2041,2790,G1493,350,9,11,4,1,0,2
2200,418,K872,120,20,20,1,0,0,2
1286,1030,K771,120,14,6,1,1,0,2
226,692,K1288,120,0,0,1,0,0,2
1030,1286,K1198,120,6,14,1,1,0,2
1455,2127,D10,260,13,13,3,0,0,2
2041,2790,G1363,350,9,11,4,1,0,2
1712,2282,K1198,120,7,7,1,0,0,2
1817,257,4138,100,17,17,0,0,0,2
955,1591,K357,120,12,12,1,0,0,2
1030,1286,Z274,160,6,14,2,1,0,2
1514,998,2688,100,16,16,0,0,0,2
2797,2192,D2216,260,23,23,3,0,0,2
1029,811,G241,350,6,7,4,1,0,2
811,1029,G7294,350,7,6,4,1,0,2
2670,2565,D8247,260,20,20,3,0,0,2
226,692,K1331,120,0,0,1,0,0,2
692,226,K1084,120,0,0,1,0,0,2
1061,1422,D7404,260,12,12,3,0,0,2
1030,1286,Z271,160,6,14,2,1,0,2
692,226,K7831,120,0,0,1,0,0,2
2192,2797,D2211,260,23,23,3,0,0,2
2127,1455,D17,260,13,13,3,0,0,2
2282,1712,K662,120,7,7,1,0,0,2
706,44,D3211,260,9,9,3,0,0,2
1286,1030,K347,120,14,6,1,1,0,2
1256,1046,2276,100,9,9,0,0,0,2
1514,998,1817,100,16,16,0,0,0,2
1286,1030,Z272,160,14,6,2,1,0,2
1256,1046,K1396,120,9,9,1,0,0,2
1046,1256,K346,120,9,9,1,0,0,2
955,1591,K356,120,12,12,1,0,0,2
1256,1046,2277,100,9,9,0,0,0,2
1029,811,G105,350,6,7,4,1,0,2
998,1514,1819,100,16,16,0,0,0,2
1827,1040,K1287,120,14,14,1,0,0,2
1256,1046,T326,160,9,9,2,0,0,2
1055,389,K7718,120,4,21,1,1,0,2
418,2200,K1222,120,20,20,1,0,0,2
1455,2127,Z174,160,13,13,2,0,0,2
692,226,K545,120,0,0,1,0,0,2
1046,1256,T325,160,9,9,2,0,0,2
1827,1040,K1286,120,14,14,1,0,0,2
1827,1040,K412,120,14,14,1,0,0,2
2127,1455,Z173,160,13,13,2,0,0,2
811,1029,G216,350,7,6,4,1,0,2
100,1557,K9054,120,12,12,1,0,0,2
2133,558,K50,120,4,4,1,0,0,2
998,1514,1818,100,16,16,0,0,0,2
418,2200,K871,120,20,20,1,0,0,2
1046,1256,K905,120,9,9,1,0,0,2
813,677,K312,120,7,7,1,0,0,2
1055,389,K7712,120,4,21,1,1,0,2
1040,1827,K50,120,14,14,1,0,0,2
1030,1286,K188,120,6,14,1,1,0,2
2282,1712,K1197,120,7,7,1,0,0,2
811,1029,G64,350,7,6,4,1,0,2
811,1029,G1211,350,7,6,4,1,0,2
1029,811,G151,350,6,7,4,1,0,2
1029,811,G135,350,6,7,4,1,0,2
1514,998,1820,100,16,16,0,0,0,2
1422,1061,D7403,260,12,12,3,0,0,2
1286,1030,K104,120,14,6,1,1,0,2
1455,2127,D18,260,13,13,3,0,0,2
811,1029,G7296,350,7,6,4,1,0,2
1029,811,G287,350,6,7,4,1,0,2
1827,1040,K348,120,14,14,1,0,0,2
16,2620,K697,120,23,23,1,0,0,2
2797,2192,D2217,260,23,23,3,0,0,2
692,226,T41,160,0,0,2,0,0,2
257,1817,K1227,120,17,17,1,0,0,2
1455,2127,G1242,350,13,13,4,0,0,2
1061,1422,D2304,260,12,12,3,0,0,2
1640,216,K442,120,19,11,1,1,0,2
1029,811,G7291,350,6,7,4,1,0,2
2797,2192,D8501,260,23,23,3,0,0,2
2192,2797,D8502,260,23,23,3,0,0,2
1286,1030,K1181,120,14,6,1,1,0,2
811,1029,G1229,350,7,6,4,1,0,2
1256,1046,K1238,120,9,9,1,0,0,2
1046,1256,K1218,120,9,9,1,0,0,2
1030,1286,K1025,120,6,14,1,1,1,2
2192,2797,G310,350,23,23,4,0,0,2
998,1514,2687,100,16,16,0,0,0,2
1286,1030,K208,120,14,6,1,1,0,2
2790,2041,G1362,350,11,9,4,1,0,2
1712,2282,K661,120,7,7,1,0,0,2
1046,1256,K8555,120,9,9,1,0,0,2
721,1868,K1205,120,24,24,1,0,0,2
100,1557,K9051,120,12,12,1,0,0,2
692,226,K548,120,0,0,1,0,0,2
226,692,K546,120,0,0,1,0,0,2
2282,1712,K663,120,7,7,1,0,0,2
1286,1030,K1027,120,14,6,1,1,0,2
1422,1061,D7108,260,12,12,3,0,0,2
1029,811,G279,350,6,7,4,1,0,2
637,1642,K7123,120,17,17,1,0,0,2
2790,2041,G1386,350,11,9,4,1,0,2
1046,1256,K8558,120,9,9,1,0,0,2
813,677,K309,120,7,7,1,0,0,2
1959,1231,2688,100,13,13,0,0,0,2
1030,1286,K772,120,6,14,1,1,0,2
1557,100,K9052,120,12,12,1,0,0,2
1422,1061,D2287,260,12,12,3,0,0,2
235,1417,D3255,260,10,10,3,0,0,2
1046,1256,K894,120,9,9,1,0,0,2
1959,1231,K7321,120,13,13,1,0,0,2
658,2359,K7385,120,13,13,1,0,0,2
1046,1256,K347,120,9,9,1,0,0,2
1030,1286,K348,120,6,14,1,1,0,2
454,2304,5801,100,26,26,0,0,0,2
1988,1486,D379,260,22,22,3,0,0,2
1988,1486,D3219,260,22,22,3,0,0,2
2762,2642,C5020,350,10,10,4,0,0,2
2332,1031,K407,120,12,12,1,0,0,2
2012,1885,K388,120,13,13,1,0,0,2
1988,1486,D3276,260,22,22,3,0,0,2
1762,2233,G1202,350,13,13,4,0,0,2
1988,1486,D6420,260,22,22,3,0,0,2
2233,1762,D40,260,13,13,3,0,0,2
1443,881,K9004,120,19,19,1,0,0,2
881,1443,K1079,120,19,19,1,0,0,2
881,1443,K9003,120,19,19,1,0,0,2
2233,1762,G1255,350,13,13,4,0,0,2
432,2038,K1454,120,4,4,1,0,0,2
2339,2447,K148,120,4,4,1,0,0,2
1603,396,D19,260,4,4,3,0,0,2
507,175,D5038,260,16,16,3,0,0,2
2460,277,K114,120,25,25,1,0,0,2
1988,1486,D2231,260,22,22,3,0,0,2
881,1443,K1073,120,19,19,1,0,0,2
1521,1377,K133,120,10,10,1,0,0,2
1762,2233,Z12,160,13,13,2,0,0,2
1988,1486,D6331,260,22,22,3,0,0,2
1486,1988,D6437,260,22,22,3,0,0,2
1486,1988,D6436,260,22,22,3,0,0,2
1762,2233,G1203,350,13,13,4,0,0,2
2012,1885,K385,120,13,13,1,0,0,2
1443,881,K1074,120,19,19,1,0,0,2
1573,1508,1148,100,8,8,0,0,0,2
175,507,D5041,260,16,16,3,0,0,2
1486,1988,D2232,260,22,22,3,0,0,2
507,175,D5046,260,16,16,3,0,0,2
631,1258,K1241,120,16,16,1,0,0,2
1486,1988,D6332,260,22,22,3,0,0,2
502,1387,K8588,120,7,7,1,0,0,2
1031,2332,K408,120,12,12,1,0,0,2
1486,1988,D6438,260,22,22,3,0,0,2
1486,1988,D6432,260,22,22,3,0,0,2
1443,881,K6514,120,19,19,1,0,0,2
1486,1988,D6440,260,22,22,3,0,0,2
1903,705,1457,100,5,5,0,0,0,2
502,1387,G291,350,7,7,4,0,0,2
1258,631,2209,100,16,16,0,0,0,2
1762,2233,D4,260,13,13,3,0,0,2
1443,881,K1080,120,19,19,1,0,0,2
1984,354,2253,100,13,13,0,0,0,2
1555,1505,K663,120,6,6,1,0,0,2
2233,1762,Z14,160,13,13,2,0,0,2
1486,1988,D2312,260,22,22,3,0,0,2
1988,1486,D6207,260,22,22,3,0,0,2
1486,1988,D3278,260,22,22,3,0,0,2
396,1603,4425,100,4,4,0,0,0,2
1603,396,K1054,120,4,4,1,0,0,2
1486,1988,D2308,260,22,22,3,0,0,2
1486,1988,D6212,260,22,22,3,0,0,2
1603,396,D6606,260,4,4,3,0,0,2
1555,1505,K662,120,6,6,1,0,0,2
2233,1762,D7,260,13,13,3,0,0,2
1903,705,K1241,120,5,5,1,0,0,2
2233,1762,Z172,160,13,13,2,0,0,2
1486,1988,D6208,260,22,22,3,0,0,2
502,1387,G289,350,7,7,4,0,0,2
1603,396,D6607,260,4,4,3,0,0,2
705,1903,K1243,120,5,5,1,0,0,2
631,1258,2210,100,16,16,0,0,0,2
1377,1521,K876,120,10,10,1,0,0,2
502,1387,G294,350,7,7,4,0,0,2
1486,1988,D6204,260,22,22,3,0,0,2
1603,396,K1055,120,4,4,1,0,0,2
1258,631,K1229,120,16,16,1,0,0,2
2233,1762,G1258,350,13,13,4,0,0,2
881,1443,K1204,120,19,19,1,0,0,2
2244,1894,7530,100,2,2,0,0,0,2
2233,1762,D9,260,13,13,3,0,0,2
1505,1555,K661,120,6,6,1,0,0,2
502,1387,G288,350,7,7,4,0,0,2
1486,1988,D672,260,22,22,3,0,0,2
1988,1486,D6415,260,22,22,3,0,0,2
1988,1486,D6417,260,22,22,3,0,0,2
1762,2233,G4738,350,13,13,4,0,0,2
1486,1988,D6202,260,22,22,3,0,0,2
1508,1573,K238,120,8,8,1,0,0,2
1988,1486,D3231,260,22,22,3,0,0,2
396,1603,D6608,260,4,4,3,0,0,2
1604,2322,K274,120,4,4,1,0,0,2
1988,1486,D6413,260,22,22,3,0,0,2
2012,1885,T368,160,13,13,2,0,0,2
2762,2642,C5006,350,10,10,4,0,0,2
705,1903,1458,100,5,5,0,0,0,2
1988,1486,D6333,260,22,22,3,0,0,2
1486,1988,D6334,260,22,22,3,0,0,2
2322,1604,K276,120,4,4,1,0,0,2
1377,1521,K877,120,10,10,1,0,0,2
1486,1988,D6433,260,22,22,3,0,0,2
2233,1762,D3,260,13,13,3,0,0,2
1486,1988,D6439,260,22,22,3,0,0,2
1250,2340,K1452,120,3,4,1,1,0,2
631,1258,K1244,120,16,16,1,0,0,2
1984,354,2256,100,13,13,0,0,0,2
2012,1885,2550,100,13,13,0,0,0,2
1762,2233,G1273,350,13,13,4,0,0,2
2661,2614,C6305,350,15,15,4,0,0,2
2614,2661,C6306,350,15,15,4,0,0,2
1505,1555,K664,120,6,6,1,0,0,2
2012,1885,K125,120,13,13,1,0,0,2
1903,705,K1244,120,5,5,1,0,0,2
881,1443,K1162,120,19,19,1,0,0,2
1604,2322,K275,120,4,4,1,0,0,2
1486,1988,D380,260,22,22,3,0,0,2
1988,1486,D6563,260,22,22,3,0,0,2
1988,1486,D6410,260,22,22,3,0,0,2
1885,2012,K956,120,13,13,1,0,0,2
1988,1486,D671,260,22,22,3,0,0,2
1762,2233,D10,260,13,13,3,0,0,2
1762,2233,D16,260,13,13,3,0,0,2
1988,1486,D3277,260,22,22,3,0,0,2
1885,2012,K702,120,13,13,1,0,0,2
1988,1486,D6416,260,22,22,3,0,0,2
1486,1988,D2328,260,22,22,3,0,0,2
1988,1486,D2311,260,22,22,3,0,0,2
2233,1762,Z193,160,13,13,2,0,0,2
1988,1486,G244,350,22,22,4,0,0,2
1486,1988,D6528,260,22,22,3,0,0,2
1762,2233,G1243,350,13,13,4,0,0,2
2233,1762,G381,350,13,13,4,0,0,2
396,1603,K7725,120,4,4,1,0,0,2
175,507,D5011,260,16,16,3,0,0,2
1603,396,4426,100,4,4,0,0,0,2
705,1903,1455,100,5,5,0,0,0,2
1903,705,1456,100,5,5,0,0,0,2
2339,2447,K1902,120,4,4,1,0,0,2
1604,2322,1456,100,4,4,0,0,0,2
882,504,K1019,120,11,11,1,0,0,2
881,1443,K1159,120,19,19,1,0,0,2
1988,1486,D6407,260,22,22,3,0,0,2
1604,2322,1457,100,4,4,0,0,0,2
504,882,K1620,120,11,11,1,0,0,2
1443,881,K968,120,19,19,1,0,0,2
1885,2012,K2046,120,13,13,1,0,0,2
1604,2322,K1015,120,4,4,1,0,1,2
1762,2233,G1242,350,13,13,4,0,0,2
396,1603,K7728,120,4,4,1,0,0,2
2322,1604,K1016,120,4,4,1,0,0,2
1988,1486,D2607,260,22,22,3,0,0,2
1988,1486,D6384,260,22,22,3,0,0,2
1258,631,K7301,120,16,16,1,0,0,2
1486,1405,D2608,260,22,22,3,0,0,2
1988,1486,D3134,260,22,22,3,0,0,2
1984,354,2251,100,13,13,0,0,0,2
881,1443,K967,120,19,19,1,0,0,2
2291,219,4461,100,0,4,0,1,0,2
1988,1486,D3138,260,22,22,3,0,0,2
1988,1486,D3305,260,22,22,3,0,0,2
1762,2233,G1272,350,13,13,4,0,0,2
1486,1988,D3202,260,22,22,3,0,0,2
882,504,K731,120,11,11,1,0,0,2
1988,1486,D3131,260,22,22,3,0,0,2
507,175,D5020,260,16,16,3,0,0,2
1234,594,4654,100,5,5,0,0,0,2
1988,1486,D3203,260,22,22,3,0,0,2
1486,1405,D2605,260,22,22,3,0,0,2
2339,2447,K1903,120,4,4,1,0,0,2
1988,1486,D2234,260,22,22,3,0,0,2
2012,1885,K1525,120,13,13,1,0,0,2
2012,1885,4216,100,13,13,0,0,0,2
1661,798,K7225,120,17,17,1,0,0,2
1885,2012,K957,120,13,13,1,0,0,2
396,1603,K498,120,4,4,1,0,0,2
1762,2233,G1234,350,13,13,4,0,0,2
175,507,D5031,260,16,16,3,0,0,2
1573,1508,K913,120,8,8,1,0,0,2
2012,1885,K128,120,13,13,1,0,0,2
1603,396,K962,120,4,4,1,0,0,2
1988,1486,D3135,260,22,22,3,0,0,2
1762,2233,Z13,160,13,13,2,0,0,2
1988,1486,D3213,260,22,22,3,0,0,2
631,1258,K7310,120,16,16,1,0,0,2
1988,1486,D3272,260,22,22,3,0,0,2
1486,1988,D3108,260,22,22,3,0,0,2
881,1443,K435,120,19,19,1,0,0,2
2012,1885,T369,160,13,13,2,0,0,2
2322,1604,1802,100,4,4,0,0,0,2
1486,1988,D2282,260,22,22,3,0,0,2
1573,1508,K870,120,8,8,1,0,0,2
2638,1008,D2715,260,27,2,3,1,0,2
2322,1604,K1190,120,4,4,1,0,0,2
1486,1988,D3206,260,22,22,3,0,0,2
2233,1762,Z173,160,13,13,2,0,0,2
1988,1486,D3209,260,22,22,3,0,0,2
2291,219,4466,100,0,4,0,1,0,2
881,1443,K1201,120,19,19,1,0,0,2
1486,1988,D3274,260,22,22,3,0,0,2
1988,1486,D3273,260,22,22,3,0,0,2
1603,396,T5687,160,4,4,2,0,0,2
2291,219,4464,100,0,4,0,1,0,2
1486,1988,D3210,260,22,22,3,0,0,2
1234,594,4651,100,5,5,0,0,0,2
396,1603,T5688,160,4,4,2,0,0,2
1603,396,K215,120,4,4,1,0,0,2
1443,881,K436,120,19,19,1,0,0,2
1573,1508,K2185,120,8,8,1,0,0,2
2233,1762,G1221,350,13,13,4,0,0,2
1762,2233,G1222,350,13,13,4,0,0,2
396,1603,2603,100,4,4,0,0,0,2
882,504,K8703,120,11,11,1,0,0,2
504,882,K8704,120,11,11,1,0,0,2
1988,1486,D6525,260,22,22,3,0,0,2
1443,881,K1160,120,19,19,1,0,0,2
1486,1988,D6522,260,22,22,3,0,0,2
354,1984,K7592,120,13,13,1,0,0,2
